scenario,frame,src,family,paMethod,plannedBwHz,rsHz,beta,execObwHz,theoryCleanObwHz,ratioVsTheory,ratioVsAllocation,measObwHz,snrDb,activeN
6,17,3,FM,Cubic polynomial,200000,159744.4089,0.25,1038028.371,NaN,NaN,5.19014,1064769.287,1.81983,1024
6,17,4,DSBAM,Lookup table,25000,20000,0.25,1019624.967,NaN,NaN,40.785,1078756.7,3.41197,1012
6,18,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110958.655,NaN,NaN,84.4383,2157219.805,6.03752,614
6,18,2,DSBAM,Lookup table,25000,20000,0.25,2093610.55,NaN,NaN,83.7444,2214566.317,14.5918,614
6,18,3,FM,Cubic polynomial,200000,159744.4089,0.25,1038222.762,NaN,NaN,5.19111,1064720.518,1.81983,1024
6,18,4,DSBAM,Lookup table,25000,20000,0.25,2094623.063,NaN,NaN,83.7849,2108805.608,3.41197,614
6,19,1,FM,Lookup table,12500,10000,0.25,2101547.608,NaN,NaN,168.124,4346373.43,-4.62881,972
6,19,2,FM,Cubic polynomial,200000,159744.4089,0.25,1038034.404,NaN,NaN,5.19017,1064791.551,1.81983,1024
6,20,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110385.102,NaN,NaN,84.4154,2141203.347,8.53637,819
6,20,2,DSBAM,Lookup table,25000,20000,0.25,2093317.974,NaN,NaN,83.7327,2096196.046,10.4398,819
6,20,3,FM,Lookup table,12500,10000,0.25,1096657.634,NaN,NaN,87.7326,6775129.156,-4.62885,1024
6,20,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038065.431,NaN,NaN,5.19033,1065037.35,1.81983,1024
6,20,5,DSBAM,Lookup table,25000,20000,0.25,2094332.899,NaN,NaN,83.7733,2115869.413,-2.5797,819
6,21,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110373.639,NaN,NaN,84.4149,2141057.714,8.53637,819
6,21,2,DSBAM,Lookup table,25000,20000,0.25,2093318.017,NaN,NaN,83.7327,2096150.632,10.4398,819
6,21,3,FM,Lookup table,12500,10000,0.25,1096657.297,NaN,NaN,87.7326,6774363.626,-4.62884,1024
6,21,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038419.614,NaN,NaN,5.1921,1064944.979,1.81983,1024
6,21,5,DSBAM,Lookup table,25000,20000,0.25,2094332.779,NaN,NaN,83.7733,2115767.87,-2.5797,819
6,22,1,FM,Lookup table,12500,10000,0.25,1096657.205,NaN,NaN,87.7326,6773773.32,-4.62883,1024
6,22,2,FM,Cubic polynomial,200000,159744.4089,0.25,1038189.699,NaN,NaN,5.19095,1065255.766,1.81983,1024
6,23,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110953.603,NaN,NaN,84.4381,2157985.793,21.5262,614
6,23,2,DSBAM,Lookup table,25000,20000,0.25,2093610.55,NaN,NaN,83.7444,2097585.785,26.0005,614
6,23,3,FM,Lookup table,12500,10000,0.25,1096656.103,NaN,NaN,87.7325,6772491.999,-4.62883,1024
6,23,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038207.384,NaN,NaN,5.19104,1065341.953,1.81983,1024
6,23,5,DSBAM,Lookup table,25000,20000,0.25,2094623.105,NaN,NaN,83.7849,2121972.311,-7.68937,614
6,24,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,1101183.38,NaN,NaN,44.0473,1121571.27,21.5261,1012
6,24,2,DSBAM,Lookup table,25000,20000,0.25,1041033.035,NaN,NaN,41.6413,1036235.21,25.9969,1012
6,24,3,FM,Lookup table,12500,10000,0.25,1096657.234,NaN,NaN,87.7326,6772229.511,-4.62886,1024
6,24,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038131.389,NaN,NaN,5.19066,1065396.917,1.81983,1024
6,24,5,DSBAM,Lookup table,25000,20000,0.25,1019624.652,NaN,NaN,40.785,1115971.062,-7.68937,1012
6,25,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,1101181.937,NaN,NaN,44.0473,1116797.24,-5.74423,1012
6,25,2,DSBAM,Lookup table,25000,20000,0.25,1041031.45,NaN,NaN,41.6413,1053003.8,-9.19977,1012
6,25,3,FM,Cubic polynomial,200000,159744.4089,0.25,1038028.371,NaN,NaN,5.19014,4511262.682,0.254999,1024
6,25,4,DSBAM,Lookup table,25000,20000,0.25,1019624.967,NaN,NaN,40.785,1103607.091,1.35851,1012
6,26,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110958.655,NaN,NaN,84.4383,2146835.99,-5.74423,614
6,26,2,DSBAM,Lookup table,25000,20000,0.25,2093610.55,NaN,NaN,83.7444,2097219.734,-9.19977,614
6,26,3,FM,Cubic polynomial,200000,159744.4089,0.25,1038222.762,NaN,NaN,5.19111,4573660.096,0.255,1024
6,26,4,DSBAM,Lookup table,25000,20000,0.25,2094623.063,NaN,NaN,83.7849,2117022.403,1.35851,614
6,27,1,FM,Lookup table,12500,10000,0.25,2101547.608,NaN,NaN,168.124,2112573.803,-6.17833,972
6,27,2,FM,Cubic polynomial,200000,159744.4089,0.25,1038034.404,NaN,NaN,5.19017,4650051.829,0.255002,1024
6,28,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110385.102,NaN,NaN,84.4154,2156605.87,1.30753,819
6,28,2,DSBAM,Lookup table,25000,20000,0.25,2093317.974,NaN,NaN,83.7327,2096622.549,8.53924,819
6,28,3,FM,Lookup table,12500,10000,0.25,1096657.634,NaN,NaN,87.7326,1105718.059,-6.17833,1024
6,28,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038065.431,NaN,NaN,5.19033,4716120.091,0.255001,1024
6,28,5,DSBAM,Lookup table,25000,20000,0.25,2094332.899,NaN,NaN,83.7733,2114727.611,12.7148,819
6,29,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110373.639,NaN,NaN,84.4149,2158441.245,1.30753,819
6,29,2,DSBAM,Lookup table,25000,20000,0.25,2093318.017,NaN,NaN,83.7327,2096636.024,8.53924,819
6,29,3,FM,Lookup table,12500,10000,0.25,1096657.297,NaN,NaN,87.7326,1105717.855,-6.17833,1024
6,29,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038419.614,NaN,NaN,5.1921,4758185.34,0.255001,1024
6,29,5,DSBAM,Lookup table,25000,20000,0.25,2094332.779,NaN,NaN,83.7733,2114834.174,12.7148,819
6,30,1,FM,Lookup table,12500,10000,0.25,1096657.205,NaN,NaN,87.7326,1105718.276,-6.17833,1024
6,30,2,FM,Cubic polynomial,200000,159744.4089,0.25,1038189.699,NaN,NaN,5.19095,4845812.205,0.255002,1024
6,31,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110953.603,NaN,NaN,84.4381,2226241.623,19.0434,614
6,31,2,DSBAM,Lookup table,25000,20000,0.25,2093610.55,NaN,NaN,83.7444,2122688.858,-7.45206,614
6,31,3,FM,Lookup table,12500,10000,0.25,1096656.103,NaN,NaN,87.7325,1105717.799,-6.17833,1024
6,31,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038207.384,NaN,NaN,5.19104,4913043.794,0.255001,1024
6,31,5,DSBAM,Lookup table,25000,20000,0.25,2094623.105,NaN,NaN,83.7849,2301788.022,22.8499,614
6,32,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,1101183.38,NaN,NaN,44.0473,1149705.611,19.0434,1012
6,32,2,DSBAM,Lookup table,25000,20000,0.25,1041033.035,NaN,NaN,41.6413,1095853.82,-7.45206,1012
6,32,3,FM,Lookup table,12500,10000,0.25,1096657.234,NaN,NaN,87.7326,1105719.88,-6.17833,1024
6,32,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038131.389,NaN,NaN,5.19066,4983735.608,0.255001,1024
6,32,5,DSBAM,Lookup table,25000,20000,0.25,1019624.652,NaN,NaN,40.785,1329666.289,22.849,1012
7,1,1,OFDM,Ghorbani model,20000000,16000000,0.25,20854658.74,NaN,NaN,1.04273,20854690.69,-8.73021,424
7,1,2,OFDM,Modified Rapp model,20000000,16000000,0.25,19846911.93,NaN,NaN,0.992346,19846916,22.5018,1024
7,2,1,OFDM,Ghorbani model,20000000,16000000,0.25,41486841.74,NaN,NaN,2.07434,41486792.09,-8.8214,1024
7,2,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45692199.57,NaN,NaN,2.28461,45692168.33,22.3504,819
7,3,1,OFDM,Ghorbani model,20000000,16000000,0.25,41482914.24,NaN,NaN,2.07415,41482928.94,-8.76496,1024
7,4,1,OFDM,Ghorbani model,20000000,16000000,0.25,41502395.61,NaN,NaN,2.07512,41502378.91,-8.84988,1024
7,4,2,OFDM,Modified Rapp model,20000000,16000000,0.25,20294495.25,NaN,NaN,1.01472,20294406.98,10.3364,410
7,5,1,OFDM,Ghorbani model,20000000,16000000,0.25,41542263.73,NaN,NaN,2.07711,41542276.2,-8.88594,1024
7,5,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45690167.13,NaN,NaN,2.28451,45690131.44,10.476,1024
7,6,1,OFDM,Ghorbani model,20000000,16000000,0.25,41334776.63,NaN,NaN,2.06674,41334830.51,-8.97237,1024
7,6,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45866530.26,NaN,NaN,2.29333,45866567.36,10.2615,410
7,7,1,OFDM,Ghorbani model,20000000,16000000,0.25,41487854.05,NaN,NaN,2.07439,41487846.53,-9.01307,1024
7,8,1,OFDM,Ghorbani model,20000000,16000000,0.25,41910866.62,NaN,NaN,2.09554,41910894.69,-8.96219,805
7,8,2,OFDM,Modified Rapp model,20000000,16000000,0.25,20375461.14,NaN,NaN,1.01877,20375469.99,22.6976,819
7,9,1,OFDM,Modified Rapp model,20000000,16000000,0.25,45564243.32,NaN,NaN,2.27821,45564252.78,22.8431,1024
7,10,1,OFDM,Ghorbani model,20000000,16000000,0.25,20854658.74,NaN,NaN,1.04273,20854697.05,26.4961,424
7,10,2,OFDM,Modified Rapp model,20000000,16000000,0.25,19846911.93,NaN,NaN,0.992346,19846916.66,8.45725,1024
7,11,1,OFDM,Ghorbani model,20000000,16000000,0.25,41486841.74,NaN,NaN,2.07434,41486782.04,26.4049,1024
7,11,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45692199.57,NaN,NaN,2.28461,45692163.08,8.30592,819
7,12,1,OFDM,Ghorbani model,20000000,16000000,0.25,41482914.24,NaN,NaN,2.07415,41482931.88,26.4615,1024
7,13,1,OFDM,Ghorbani model,20000000,16000000,0.25,41502395.61,NaN,NaN,2.07512,41502375.51,26.3765,1024
7,13,2,OFDM,Modified Rapp model,20000000,16000000,0.25,20294495.25,NaN,NaN,1.01472,20294392.16,15.3348,410
7,14,1,OFDM,Ghorbani model,20000000,16000000,0.25,41542263.73,NaN,NaN,2.07711,41542278.68,26.3403,1024
7,14,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45690167.13,NaN,NaN,2.28451,45690125.45,15.4745,1024
7,15,1,OFDM,Ghorbani model,20000000,16000000,0.25,41334776.63,NaN,NaN,2.06674,41334841.31,26.254,1024
7,15,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45866530.26,NaN,NaN,2.29333,45866573.57,15.2599,410
7,16,1,OFDM,Ghorbani model,20000000,16000000,0.25,41487854.05,NaN,NaN,2.07439,41487844.99,26.2133,1024
7,17,1,OFDM,Ghorbani model,20000000,16000000,0.25,41910866.62,NaN,NaN,2.09554,41910900.33,26.2641,805
7,17,2,OFDM,Modified Rapp model,20000000,16000000,0.25,20375461.14,NaN,NaN,1.01877,20375471.46,20.9126,819
7,18,1,OFDM,Modified Rapp model,20000000,16000000,0.25,45564243.32,NaN,NaN,2.27821,45564254.36,21.0579,1024
7,19,1,OFDM,Ghorbani model,20000000,16000000,0.25,20854658.74,NaN,NaN,1.04273,20854685.33,6.56452,424
7,19,2,OFDM,Modified Rapp model,20000000,16000000,0.25,19846911.93,NaN,NaN,0.992346,19846917.33,15.7702,1024
7,20,1,OFDM,Ghorbani model,20000000,16000000,0.25,41486841.74,NaN,NaN,2.07434,41486800.52,6.47332,1024
7,20,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45692199.57,NaN,NaN,2.28461,45692157.6,15.6188,819
7,21,1,OFDM,Ghorbani model,20000000,16000000,0.25,41482914.24,NaN,NaN,2.07415,41482926.47,6.52977,1024
7,22,1,OFDM,Ghorbani model,20000000,16000000,0.25,41502395.61,NaN,NaN,2.07512,41502381.76,6.44485,1024
7,22,2,OFDM,Modified Rapp model,20000000,16000000,0.25,20294495.25,NaN,NaN,1.01472,20294376.67,11.2515,410
7,23,1,OFDM,Ghorbani model,20000000,16000000,0.25,41542263.73,NaN,NaN,2.07711,41542274.11,6.40878,1024
7,23,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45690167.13,NaN,NaN,2.28451,45690119.18,11.3911,1024
7,24,1,OFDM,Ghorbani model,20000000,16000000,0.25,41334776.63,NaN,NaN,2.06674,41334821.43,6.32236,1024
7,24,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45866530.26,NaN,NaN,2.29333,45866580.05,11.1766,410
7,25,1,OFDM,Ghorbani model,20000000,16000000,0.25,41487854.05,NaN,NaN,2.07439,41487847.82,6.28166,1024
7,26,1,OFDM,Ghorbani model,20000000,16000000,0.25,41910866.62,NaN,NaN,2.09554,41910889.96,6.33253,805
7,26,2,OFDM,Modified Rapp model,20000000,16000000,0.25,20375461.14,NaN,NaN,1.01877,20375472.98,27.0355,819
7,27,1,OFDM,Modified Rapp model,20000000,16000000,0.25,45564243.32,NaN,NaN,2.27821,45564256.02,27.1808,1024
7,28,1,OFDM,Ghorbani model,20000000,16000000,0.25,20854658.74,NaN,NaN,1.04273,20854620.16,-5.21725,424
7,28,2,OFDM,Modified Rapp model,20000000,16000000,0.25,19846911.93,NaN,NaN,0.992346,19846905.91,-8.02753,1024
7,29,1,OFDM,Ghorbani model,20000000,16000000,0.25,41486841.74,NaN,NaN,2.07434,41486899.94,-5.30844,1024
7,29,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45692199.57,NaN,NaN,2.28461,45692241.44,-8.17885,819
7,30,1,OFDM,Ghorbani model,20000000,16000000,0.25,41482914.24,NaN,NaN,2.07415,41482896.58,-5.252,1024
7,31,1,OFDM,Ghorbani model,20000000,16000000,0.25,41502395.61,NaN,NaN,2.07512,41502414.96,-5.33692,1024
7,31,2,OFDM,Modified Rapp model,20000000,16000000,0.25,20294495.25,NaN,NaN,1.01472,20294613.73,9.35041,410
7,32,1,OFDM,Ghorbani model,20000000,16000000,0.25,41542263.73,NaN,NaN,2.07711,41542248.67,-5.37298,1024
7,32,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45690167.13,NaN,NaN,2.28451,45690214.98,9.49006,1024
7,33,1,OFDM,Ghorbani model,20000000,16000000,0.25,41334776.63,NaN,NaN,2.06674,41334712.33,-5.4594,1024
7,33,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45866530.26,NaN,NaN,2.29333,45866480.09,9.27548,410
7,34,1,OFDM,Ghorbani model,20000000,16000000,0.25,41487854.05,NaN,NaN,2.07439,41487862.66,-5.50011,1024
7,35,1,OFDM,Ghorbani model,20000000,16000000,0.25,41910866.62,NaN,NaN,2.09554,41910833.17,-5.44923,805
7,35,2,OFDM,Modified Rapp model,20000000,16000000,0.25,20375461.14,NaN,NaN,1.01877,20375448.93,-6.44892,819
7,36,1,OFDM,Modified Rapp model,20000000,16000000,0.25,45564243.32,NaN,NaN,2.27821,45564230.52,-6.30358,1024
8,1,1,GFSK,Cubic polynomial,25000,20000,0.25,1079894.98,NaN,NaN,43.1958,1079917.734,-9.25724,962
8,1,2,FSK,Cubic polynomial,100000,80000,0.25,1037914.575,NaN,NaN,10.3791,1038036.702,21.1193,1024
8,1,3,QAM,Modified Rapp model,25000,20000,0.25,2086993.384,22061.36414,94.5995,83.4797,2086245.45,-5.93293,706
8,1,4,GFSK,Ghorbani model,25000,20000,0.25,1029647.326,NaN,NaN,41.1859,1028992.958,15.8249,962
8,1,5,QAM,Modified Rapp model,12500,10000,0.25,1019622.073,11030.68207,92.4351,81.5698,1016325.873,20.3972,1000
8,1,6,GFSK,Saleh model,100000,80000,0.25,1112654.413,NaN,NaN,11.1265,1112646.131,6.40314,1024
8,1,7,GFSK,Saleh model,25000,20000,0.25,1024923.576,NaN,NaN,40.9969,1024943.407,18.1553,962
8,1,8,FSK,Cubic polynomial,100000,80000,0.25,1164537.583,NaN,NaN,11.6454,1164889.495,21.5639,1024
8,2,1,GFSK,Cubic polynomial,25000,20000,0.25,2091098.464,NaN,NaN,83.6439,2091087.974,-9.25723,577
8,2,2,FSK,Cubic polynomial,100000,80000,0.25,2112898.744,NaN,NaN,21.129,2112877.348,21.138,614
8,2,3,QAM,Modified Rapp model,25000,20000,0.25,1082222.776,22061.36414,49.0551,43.2889,1078514.552,-5.93293,962
8,2,4,GFSK,Ghorbani model,25000,20000,0.25,2094738.52,NaN,NaN,83.7895,2094681.346,15.8248,577
8,2,5,QAM,Modified Rapp model,12500,10000,0.25,2094475.703,11030.68207,189.877,167.558,2094464.364,20.3975,600
8,2,6,GFSK,Saleh model,100000,80000,0.25,2113960.736,NaN,NaN,21.1396,2114006.837,6.4122,614
8,2,7,GFSK,Saleh model,25000,20000,0.25,2094578.26,NaN,NaN,83.7831,2094575.677,18.1554,577
8,2,8,FSK,Cubic polynomial,100000,80000,0.25,2094720.032,NaN,NaN,20.9472,2094737.85,21.8183,614
8,3,1,QAM,Modified Rapp model,25000,20000,0.25,1079416.509,22061.36414,48.9279,43.1767,1077807.005,-5.93293,962
8,4,1,GFSK,Cubic polynomial,25000,20000,0.25,2090226.988,NaN,NaN,83.6091,2090224.995,0.991547,770
8,4,2,FSK,Cubic polynomial,100000,80000,0.25,2107426.114,NaN,NaN,21.0743,2107455.814,9.51833,782
8,4,3,QAM,Modified Rapp model,25000,20000,0.25,1080047.036,22061.36414,48.9565,43.2019,1078606.676,-5.93293,962
8,4,4,GFSK,Ghorbani model,25000,20000,0.25,2093676.442,NaN,NaN,83.7471,2093668.578,12.444,770
8,4,5,QAM,Modified Rapp model,12500,10000,0.25,2094217.852,11030.68207,189.854,167.537,2094211.195,21.4805,800
8,4,6,GFSK,Saleh model,100000,80000,0.25,2112320.34,NaN,NaN,21.1232,2112308.404,8.18448,782
8,4,7,GFSK,Saleh model,25000,20000,0.25,2093831.017,NaN,NaN,83.7532,2093834.942,-0.696141,770
8,4,8,FSK,Cubic polynomial,100000,80000,0.25,2126462.754,NaN,NaN,21.2646,2126474.018,-9.5238,782
8,5,1,GFSK,Cubic polynomial,25000,20000,0.25,2087223.085,NaN,NaN,83.4889,2087224.923,0.997073,770
8,5,2,FSK,Cubic polynomial,100000,80000,0.25,2107505.109,NaN,NaN,21.0751,2107534.765,9.52342,782
8,5,3,QAM,Modified Rapp model,25000,20000,0.25,1080750.036,22061.36414,48.9884,43.23,1081306.87,-5.93293,962
8,5,4,GFSK,Ghorbani model,25000,20000,0.25,2093921.849,NaN,NaN,83.7569,2093920.522,12.4441,770
8,5,5,QAM,Modified Rapp model,12500,10000,0.25,2094177.929,11030.68207,189.85,167.534,2093873.549,21.4808,800
8,5,6,GFSK,Saleh model,100000,80000,0.25,2112367.273,NaN,NaN,21.1237,2112355.444,8.20993,782
8,5,7,GFSK,Saleh model,25000,20000,0.25,2094013.337,NaN,NaN,83.7605,2094017.984,-0.696139,770
8,5,8,FSK,Cubic polynomial,100000,80000,0.25,2094839.968,NaN,NaN,20.9484,2094843.674,-9.52361,782
8,6,1,QAM,Modified Rapp model,25000,20000,0.25,1080096.592,22061.36414,48.9587,43.2039,1079589.224,-5.93293,962
8,7,1,GFSK,Cubic polynomial,25000,20000,0.25,2087652.705,NaN,NaN,83.5061,2087662.207,4.66415,577
8,7,2,FSK,Cubic polynomial,100000,80000,0.25,2112852.097,NaN,NaN,21.1285,2112863.475,20.9982,614
8,7,3,QAM,Modified Rapp model,25000,20000,0.25,2087518.423,22061.36414,94.6233,83.5007,2087562.077,-5.93293,727
8,7,4,GFSK,Ghorbani model,25000,20000,0.25,2094439.599,NaN,NaN,83.7776,2094432.919,23.2647,577
8,7,5,QAM,Modified Rapp model,12500,10000,0.25,2094165.432,11030.68207,189.849,167.533,2094233.585,1.44911,600
8,7,6,GFSK,Saleh model,100000,80000,0.25,2113989.4,NaN,NaN,21.1399,2113994.303,19.6635,614
8,7,7,GFSK,Saleh model,25000,20000,0.25,2094558.027,NaN,NaN,83.7823,2094557.806,-4.92916,577
8,7,8,FSK,Cubic polynomial,100000,80000,0.25,2093859.431,NaN,NaN,20.9386,2094087.45,-0.0448119,614
8,8,1,GFSK,Cubic polynomial,25000,20000,0.25,1061928.594,NaN,NaN,42.4771,1061881.735,4.66795,962
8,8,2,FSK,Cubic polynomial,100000,80000,0.25,1084167.817,NaN,NaN,10.8417,1084492.921,21.1986,1024
8,8,3,GFSK,Ghorbani model,25000,20000,0.25,1018996.457,NaN,NaN,40.7599,1019032.353,23.2647,962
8,8,4,QAM,Modified Rapp model,12500,10000,0.25,1020452.486,11030.68207,92.5104,81.6362,1020590.138,1.44912,1000
8,8,5,GFSK,Saleh model,100000,80000,0.25,1100439.492,NaN,NaN,11.0044,1100453.395,20.4229,1024
8,8,6,GFSK,Saleh model,25000,20000,0.25,1018558.57,NaN,NaN,40.7423,1018566.623,-4.92916,962
8,8,7,FSK,Cubic polynomial,100000,80000,0.25,1090478.937,NaN,NaN,10.9048,1090592.755,-0.00103822,1024
8,9,1,GFSK,Cubic polynomial,25000,20000,0.25,1079894.98,NaN,NaN,43.1958,1079734.651,24.686,962
8,9,2,FSK,Cubic polynomial,100000,80000,0.25,1037914.575,NaN,NaN,10.3791,1037797.245,7.2838,1024
8,9,3,QAM,Modified Rapp model,25000,20000,0.25,2086993.384,22061.36414,94.5995,83.4797,2085765.463,11.6533,706
8,9,4,GFSK,Ghorbani model,25000,20000,0.25,1029647.326,NaN,NaN,41.1859,1029629.202,-6.43242,962
8,9,5,QAM,Modified Rapp model,12500,10000,0.25,1019622.073,11030.68207,92.4351,81.5698,1019117.545,2.74502,1000
8,9,6,GFSK,Saleh model,100000,80000,0.25,1112654.413,NaN,NaN,11.1265,1112674.241,15.3778,1024
8,9,7,GFSK,Saleh model,25000,20000,0.25,1024923.576,NaN,NaN,40.9969,1024846.69,13.6803,962
8,9,8,FSK,Cubic polynomial,100000,80000,0.25,1164537.583,NaN,NaN,11.6454,1164003.925,10.6866,1024
8,10,1,GFSK,Cubic polynomial,25000,20000,0.25,2091098.464,NaN,NaN,83.6439,2091122.865,24.9703,577
8,10,2,FSK,Cubic polynomial,100000,80000,0.25,2112898.744,NaN,NaN,21.129,2112926.767,7.28408,614
8,10,3,QAM,Modified Rapp model,25000,20000,0.25,1082222.776,22061.36414,49.0551,43.2889,1079336.816,11.6533,962
8,10,4,GFSK,Ghorbani model,25000,20000,0.25,2094738.52,NaN,NaN,83.7895,2094728.543,-6.43242,577
8,10,5,QAM,Modified Rapp model,12500,10000,0.25,2094475.703,11030.68207,189.877,167.558,2094488.015,2.74503,600
8,10,6,GFSK,Saleh model,100000,80000,0.25,2113960.736,NaN,NaN,21.1396,2113969.064,15.4237,614
8,10,7,GFSK,Saleh model,25000,20000,0.25,2094578.26,NaN,NaN,83.7831,2094585.713,13.6803,577
8,10,8,FSK,Cubic polynomial,100000,80000,0.25,2094720.032,NaN,NaN,20.9472,2094690.628,10.7143,614
8,11,1,QAM,Modified Rapp model,25000,20000,0.25,1079416.509,22061.36414,48.9279,43.1767,1078084.387,11.6533,962
8,12,1,GFSK,Cubic polynomial,25000,20000,0.25,2090226.988,NaN,NaN,83.6091,2090238.245,6.94729,770
8,12,2,FSK,Cubic polynomial,100000,80000,0.25,2107426.114,NaN,NaN,21.0743,2107361.283,14.485,782
8,12,3,QAM,Modified Rapp model,25000,20000,0.25,1080047.036,22061.36414,48.9565,43.2019,1078971.757,11.6533,962
8,12,4,GFSK,Ghorbani model,25000,20000,0.25,2093676.442,NaN,NaN,83.7471,2093671.793,3.87674,770
8,12,5,QAM,Modified Rapp model,12500,10000,0.25,2094217.852,11030.68207,189.854,167.537,2094197.398,18.325,800
8,12,6,GFSK,Saleh model,100000,80000,0.25,2112320.34,NaN,NaN,21.1232,2112349.079,18.6323,782
8,12,7,GFSK,Saleh model,25000,20000,0.25,2093831.017,NaN,NaN,83.7532,2093829.694,26.8753,770
8,12,8,FSK,Cubic polynomial,100000,80000,0.25,2126462.754,NaN,NaN,21.2646,2126501.54,11.0747,782
8,13,1,GFSK,Cubic polynomial,25000,20000,0.25,2087223.085,NaN,NaN,83.4889,2087234.678,6.95346,770
8,13,2,FSK,Cubic polynomial,100000,80000,0.25,2107505.109,NaN,NaN,21.0751,2107438.428,14.5028,782
8,13,3,QAM,Modified Rapp model,25000,20000,0.25,1080750.036,22061.36414,48.9884,43.23,1076716.133,11.6532,962
8,13,4,GFSK,Ghorbani model,25000,20000,0.25,2093921.849,NaN,NaN,83.7569,2093922.084,3.87674,770
8,13,5,QAM,Modified Rapp model,12500,10000,0.25,2094177.929,11030.68207,189.85,167.534,2094132.518,18.3251,800
8,13,6,GFSK,Saleh model,100000,80000,0.25,2112367.273,NaN,NaN,21.1237,2112395.744,18.8291,782
8,13,7,GFSK,Saleh model,25000,20000,0.25,2094013.337,NaN,NaN,83.7605,2093994.512,26.8784,770
8,13,8,FSK,Cubic polynomial,100000,80000,0.25,2094839.968,NaN,NaN,20.9484,2094846.135,11.1098,782
8,14,1,QAM,Modified Rapp model,25000,20000,0.25,1080096.592,22061.36414,48.9587,43.2039,1079306.156,11.6533,962
8,15,1,GFSK,Cubic polynomial,25000,20000,0.25,2087652.705,NaN,NaN,83.5061,2087640.964,-8.77953,577
8,15,2,FSK,Cubic polynomial,100000,80000,0.25,2112852.097,NaN,NaN,21.1285,2112779.168,19.609,614
8,15,3,QAM,Modified Rapp model,25000,20000,0.25,2087518.423,22061.36414,94.6233,83.5007,2087147.363,11.6533,727
8,15,4,GFSK,Ghorbani model,25000,20000,0.25,2094439.599,NaN,NaN,83.7776,2094437.422,9.46933,577
8,15,5,QAM,Modified Rapp model,12500,10000,0.25,2094165.432,11030.68207,189.849,167.533,2094351.806,18.8516,600
8,15,6,GFSK,Saleh model,100000,80000,0.25,2113989.4,NaN,NaN,21.1399,2114035.534,-7.28564,614
8,15,7,GFSK,Saleh model,25000,20000,0.25,2094558.027,NaN,NaN,83.7823,2094562.924,15.9335,577
8,15,8,FSK,Cubic polynomial,100000,80000,0.25,2093859.431,NaN,NaN,20.9386,2093922.922,3.18535,614
8,16,1,GFSK,Cubic polynomial,25000,20000,0.25,1061928.594,NaN,NaN,42.4771,1061898.696,-8.77945,962
8,16,2,FSK,Cubic polynomial,100000,80000,0.25,1084167.817,NaN,NaN,10.8417,1084391.164,19.6866,1024
8,16,3,GFSK,Ghorbani model,25000,20000,0.25,1018996.457,NaN,NaN,40.7599,1019013.696,9.46933,962
8,16,4,QAM,Modified Rapp model,12500,10000,0.25,1020452.486,11030.68207,92.5104,81.6362,1020807.789,18.8517,1000
8,16,5,GFSK,Saleh model,100000,80000,0.25,1100439.492,NaN,NaN,11.0044,1100448.836,-7.28511,1024
8,16,6,GFSK,Saleh model,25000,20000,0.25,1018558.57,NaN,NaN,40.7423,1018550.648,15.9335,962
8,16,7,FSK,Cubic polynomial,100000,80000,0.25,1090478.937,NaN,NaN,10.9048,1090524.147,3.18595,1024
8,17,1,GFSK,Cubic polynomial,25000,20000,0.25,1079894.98,NaN,NaN,43.1958,1079900.675,6.03663,962
8,17,2,FSK,Cubic polynomial,100000,80000,0.25,1037914.575,NaN,NaN,10.3791,1037779.799,14.5769,1024
