scenario,frame,src,family,paMethod,plannedBwHz,rsHz,beta,execObwHz,theoryCleanObwHz,ratioVsTheory,ratioVsAllocation,measObwHz,snrDb,activeN
1,1,1,QAM,Cubic polynomial,20000000,16000000,0.25,17912677.62,17649091.31,1.01493,0.895634,17912688.82,-9.25719,2048
1,1,2,OFDM,Lookup table,40000000,32000000,0.25,39577599.69,NaN,NaN,0.98944,39577592.11,21.4109,2048
1,5,1,QAM,Cubic polynomial,20000000,16000000,0.25,18120973.47,17649091.31,1.02674,0.906049,18120991.14,0.999129,2048
1,5,2,OFDM,Lookup table,40000000,32000000,0.25,39446148.52,NaN,NaN,0.986154,39446253.83,9.56959,2048
1,6,1,QAM,Cubic polynomial,20000000,16000000,0.25,17912677.62,17649091.31,1.01493,0.895634,17912695.08,25.9682,2048
1,6,2,OFDM,Lookup table,40000000,32000000,0.25,39577599.69,NaN,NaN,0.98944,39577607.36,7.36629,2048
1,10,1,QAM,Cubic polynomial,20000000,16000000,0.25,18120973.47,17649091.31,1.02674,0.906049,18121001.08,6.95998,2048
1,10,2,OFDM,Lookup table,40000000,32000000,0.25,39446148.52,NaN,NaN,0.986154,39446041.65,14.568,2048
1,11,1,QAM,Cubic polynomial,20000000,16000000,0.25,17912677.62,17649091.31,1.01493,0.895634,17912690.74,6.03753,2048
1,11,2,OFDM,Lookup table,40000000,32000000,0.25,39577599.69,NaN,NaN,0.98944,39577597.87,14.6792,2048
1,15,1,QAM,Cubic polynomial,20000000,16000000,0.25,18120973.47,17649091.31,1.02674,0.906049,18120994.2,8.53637,2048
1,15,2,OFDM,Lookup table,40000000,32000000,0.25,39446148.52,NaN,NaN,0.986154,39446173.83,10.4847,2048
2,1,1,OFDM,Lookup table,10000000,8000000,0.25,10020081.31,NaN,NaN,1.00201,9946526.561,-9.25719,2048
2,5,1,OFDM,Lookup table,10000000,8000000,0.25,10057292.82,NaN,NaN,1.00573,10059362.68,0.999132,2048
2,6,1,OFDM,Lookup table,10000000,8000000,0.25,10020081.31,NaN,NaN,1.00201,9964433.673,25.9692,2048
2,10,1,OFDM,Lookup table,10000000,8000000,0.25,10057292.82,NaN,NaN,1.00573,9924695.755,6.95999,2048
2,11,1,OFDM,Lookup table,10000000,8000000,0.25,10020081.31,NaN,NaN,1.00201,9983031.352,6.03753,2048
2,15,1,OFDM,Lookup table,10000000,8000000,0.25,10057292.82,NaN,NaN,1.00573,9930078.437,8.53638,2048
3,1,1,OFDM,Cubic polynomial,40000000,32000000,0.25,41596190.8,NaN,NaN,1.0399,40098361.67,-9.25719,1638
3,1,2,QAM,Hyperbolic tangent,40000000,32000000,0.25,47922128.1,35298182.63,1.35764,1.19805,44900426.03,21.3287,1638
3,1,3,OFDM,Saleh model,40000000,32000000,0.25,39591196.32,NaN,NaN,0.98978,39560962.9,-5.93293,1638
3,4,1,OFDM,Cubic polynomial,40000000,32000000,0.25,41450324.97,NaN,NaN,1.03626,40533438.17,0.999132,1638
3,4,2,QAM,Hyperbolic tangent,40000000,32000000,0.25,48212481.12,35298182.63,1.36586,1.20531,43816217.81,9.52523,1638
3,4,3,OFDM,Saleh model,40000000,32000000,0.25,39629330.98,NaN,NaN,0.990733,39553606.96,29.3998,1638
4,1,1,OFDM,Saleh model,40000000,32000000,0.25,39463127.9,NaN,NaN,0.986578,39463126.2,-9.21149,1024
4,1,2,OFDM,Hyperbolic tangent,20000000,16000000,0.25,23119842.23,NaN,NaN,1.15599,23119885.39,21.3229,1024
4,1,3,OFDM,Saleh model,40000000,32000000,0.25,39538107.47,NaN,NaN,0.988453,39538068.94,-5.72783,1024
4,1,4,OFDM,Lookup table,40000000,32000000,0.25,39468421.88,NaN,NaN,0.986711,39468406.55,16.1864,1024
4,2,1,OFDM,Saleh model,40000000,32000000,0.25,49535227.69,NaN,NaN,1.23838,49535196.14,-8.98806,1024
4,2,2,OFDM,Hyperbolic tangent,20000000,16000000,0.25,49013884.74,NaN,NaN,2.45069,49014045.97,21.3229,1024
4,2,3,OFDM,Saleh model,40000000,32000000,0.25,48862556.78,NaN,NaN,1.22156,48862326,-5.48923,1024
4,2,4,OFDM,Lookup table,40000000,32000000,0.25,49211644.66,NaN,NaN,1.23029,49211543.22,16.6652,1024
4,5,1,OFDM,Saleh model,40000000,32000000,0.25,39550085.94,NaN,NaN,0.988752,39550105.08,1.01733,1024
4,5,2,OFDM,Hyperbolic tangent,20000000,16000000,0.25,23559940.36,NaN,NaN,1.178,23559929.35,9.52517,1024
4,5,3,OFDM,Saleh model,40000000,32000000,0.25,39530404.18,NaN,NaN,0.98826,39530405.51,29.6014,1024
4,5,4,OFDM,Lookup table,40000000,32000000,0.25,39665292.25,NaN,NaN,0.991632,39665314.29,12.848,1024
4,6,1,OFDM,Saleh model,40000000,32000000,0.25,49500313.7,NaN,NaN,1.23751,49500316.56,1.11354,1024
4,6,2,OFDM,Hyperbolic tangent,20000000,16000000,0.25,49422316.55,NaN,NaN,2.47112,49422420.91,9.52516,1024
4,6,3,OFDM,Saleh model,40000000,32000000,0.25,48750089.72,NaN,NaN,1.21875,48750501.48,29.8673,1024
4,6,4,OFDM,Lookup table,40000000,32000000,0.25,49072812.06,NaN,NaN,1.22682,49072746.07,13.3345,1024
4,9,1,OFDM,Saleh model,40000000,32000000,0.25,39654565.42,NaN,NaN,0.991364,39654591.97,4.75392,1024
4,9,2,OFDM,Hyperbolic tangent,20000000,16000000,0.25,23488953.97,NaN,NaN,1.17445,23488951.51,21.6934,1024
4,9,3,OFDM,Saleh model,40000000,32000000,0.25,39459588.85,NaN,NaN,0.98649,39459646.19,20.061,1024
4,9,4,OFDM,Lookup table,40000000,32000000,0.25,39492805.9,NaN,NaN,0.98732,39492805.8,23.4966,1024
4,10,1,OFDM,Saleh model,40000000,32000000,0.25,49374722.22,NaN,NaN,1.23437,49374774.43,4.95796,1024
4,10,2,OFDM,Hyperbolic tangent,20000000,16000000,0.25,49242830.71,NaN,NaN,2.46214,49242876.49,21.6934,1024
4,10,3,OFDM,Saleh model,40000000,32000000,0.25,48849875.3,NaN,NaN,1.22125,48850046.79,20.3733,1024
4,10,4,OFDM,Lookup table,40000000,32000000,0.25,49351136.41,NaN,NaN,1.23378,49351090.18,23.9538,1024
4,11,1,OFDM,Saleh model,40000000,32000000,0.25,39463127.9,NaN,NaN,0.986578,39463128.89,26.0149,1024
4,11,2,OFDM,Hyperbolic tangent,20000000,16000000,0.25,23119842.23,NaN,NaN,1.15599,23119839.71,7.28498,1024
4,11,3,OFDM,Saleh model,40000000,32000000,0.25,39538107.47,NaN,NaN,0.988453,39538073.07,11.8583,1024
4,11,4,OFDM,Lookup table,40000000,32000000,0.25,39468421.88,NaN,NaN,0.986711,39468412.77,-6.07175,1024
4,12,1,OFDM,Saleh model,40000000,32000000,0.25,49535227.69,NaN,NaN,1.23838,49535246.13,26.2383,1024
4,12,2,OFDM,Hyperbolic tangent,20000000,16000000,0.25,49013884.74,NaN,NaN,2.45069,49013875.38,7.28498,1024
4,12,3,OFDM,Saleh model,40000000,32000000,0.25,48862556.78,NaN,NaN,1.22156,48862350.52,12.0969,1024
4,12,4,OFDM,Lookup table,40000000,32000000,0.25,49211644.66,NaN,NaN,1.23029,49211583.74,-5.59294,1024
4,15,1,OFDM,Saleh model,40000000,32000000,0.25,39550085.94,NaN,NaN,0.988752,39550074.72,6.97818,1024
4,15,2,OFDM,Hyperbolic tangent,20000000,16000000,0.25,23559940.36,NaN,NaN,1.178,23559940.99,14.5235,1024
4,15,3,OFDM,Saleh model,40000000,32000000,0.25,39530404.18,NaN,NaN,0.98826,39530405.39,12.0038,1024
4,15,4,OFDM,Lookup table,40000000,32000000,0.25,39665292.25,NaN,NaN,0.991632,39665305.59,4.28075,1024
4,16,1,OFDM,Saleh model,40000000,32000000,0.25,49500313.7,NaN,NaN,1.23751,49500312.01,7.0744,1024
4,16,2,OFDM,Hyperbolic tangent,20000000,16000000,0.25,49422316.55,NaN,NaN,2.47112,49422310.48,14.5235,1024
4,16,3,OFDM,Saleh model,40000000,32000000,0.25,48750089.72,NaN,NaN,1.21875,48750457.69,12.2699,1024
4,16,4,OFDM,Lookup table,40000000,32000000,0.25,49072812.06,NaN,NaN,1.22682,49072772.44,4.76723,1024
4,19,1,OFDM,Saleh model,40000000,32000000,0.25,39654565.42,NaN,NaN,0.991364,39654549.85,-8.7045,1024
4,19,2,OFDM,Hyperbolic tangent,20000000,16000000,0.25,23488953.97,NaN,NaN,1.17445,23488954.11,19.9052,1024
4,19,3,OFDM,Saleh model,40000000,32000000,0.25,39459588.85,NaN,NaN,0.98649,39459640.13,20.1598,1024
4,19,4,OFDM,Lookup table,40000000,32000000,0.25,39492805.9,NaN,NaN,0.98732,39492805.9,9.70282,1024
4,20,1,OFDM,Saleh model,40000000,32000000,0.25,49374722.22,NaN,NaN,1.23437,49374691.7,-8.50046,1024
4,20,2,OFDM,Hyperbolic tangent,20000000,16000000,0.25,49242830.71,NaN,NaN,2.46214,49242828.05,19.9051,1024
4,20,3,OFDM,Saleh model,40000000,32000000,0.25,48849875.3,NaN,NaN,1.22125,48850028.54,20.4721,1024
4,20,4,OFDM,Lookup table,40000000,32000000,0.25,49351136.41,NaN,NaN,1.23378,49351108.67,10.16,1024
5,1,1,OFDM,Saleh model,20000000,16000000,0.25,19978325.27,NaN,NaN,0.998916,19978538,-9.25719,1024
5,1,2,OFDM,Saleh model,20000000,16000000,0.25,20045990.32,NaN,NaN,1.0023,19902933.49,15.8277,1024
5,1,3,QAM,Hyperbolic tangent,40000000,32000000,0.25,45746929.73,35298182.63,1.29601,1.14367,45746796.38,20.397,1024
5,2,1,OFDM,Saleh model,20000000,16000000,0.25,45687677.5,NaN,NaN,2.28438,45687311.22,-9.25719,819
5,2,2,OFDM,Saleh model,20000000,16000000,0.25,45558070.92,NaN,NaN,2.2779,45455541.28,15.8279,819
5,2,3,QAM,Hyperbolic tangent,40000000,32000000,0.25,45355782.29,35298182.63,1.28493,1.13389,45354805.06,20.3971,819
5,3,1,QAM,Modified Rapp model,40000000,32000000,0.25,36235704.9,35298182.63,1.02656,0.905893,35753835.23,-5.93293,307
5,4,1,QAM,Modified Rapp model,40000000,32000000,0.25,35944595.72,35298182.63,1.01831,0.898615,35676647.79,-5.93293,1024
5,5,1,QAM,Modified Rapp model,40000000,32000000,0.25,35969066.68,35298182.63,1.01901,0.899227,35699976.65,-5.93293,1024
5,6,1,QAM,Modified Rapp model,40000000,32000000,0.25,36244016.51,35298182.63,1.0268,0.9061,35951571.24,21.3296,614
5,6,2,QAM,Modified Rapp model,40000000,32000000,0.25,36342056.96,35298182.63,1.02957,0.908551,35387453.65,-5.93293,410
5,7,1,QAM,Modified Rapp model,40000000,32000000,0.25,35808903.33,35298182.63,1.01447,0.895223,35633106.49,21.3297,1024
5,8,1,OFDM,Saleh model,20000000,16000000,0.25,20445573.36,NaN,NaN,1.02228,20446341.91,0.999119,819
5,8,2,QAM,Modified Rapp model,40000000,32000000,0.25,35858765.59,35298182.63,1.01588,0.896469,35813653.6,21.3297,1024
5,8,3,OFDM,Saleh model,20000000,16000000,0.25,20405233.73,NaN,NaN,1.02026,20395648.42,12.4442,819
5,8,4,QAM,Hyperbolic tangent,40000000,32000000,0.25,45837099.45,35298182.63,1.29857,1.14593,45837917.11,21.4809,819
5,9,1,OFDM,Saleh model,20000000,16000000,0.25,45500544.53,NaN,NaN,2.27503,45501583.05,0.999129,1024
5,9,2,QAM,Modified Rapp model,40000000,32000000,0.25,36209112.46,35298182.63,1.02581,0.905228,47675362.25,21.3297,102
5,9,3,OFDM,Saleh model,20000000,16000000,0.25,45480500.56,NaN,NaN,2.27403,45416297.56,12.4442,1024
5,9,4,QAM,Hyperbolic tangent,40000000,32000000,0.25,45596191.9,35298182.63,1.29174,1.1399,45595567.5,21.4813,1024
5,10,1,OFDM,Saleh model,20000000,16000000,0.25,19978325.27,NaN,NaN,0.998916,19978801.76,25.9557,1024
5,10,2,OFDM,Saleh model,20000000,16000000,0.25,20045990.32,NaN,NaN,1.0023,19952877.7,-6.43242,1024
5,10,3,QAM,Hyperbolic tangent,40000000,32000000,0.25,45746929.73,35298182.63,1.29601,1.14367,45747062.8,2.745,1024
5,11,1,OFDM,Saleh model,20000000,16000000,0.25,45687677.5,NaN,NaN,2.28438,45686600.74,25.9582,819
5,11,2,OFDM,Saleh model,20000000,16000000,0.25,45558070.92,NaN,NaN,2.2779,45471118.26,-6.43242,819
5,11,3,QAM,Hyperbolic tangent,40000000,32000000,0.25,45355782.29,35298182.63,1.28493,1.13389,45356960.52,2.745,819
5,12,1,QAM,Modified Rapp model,40000000,32000000,0.25,36235704.9,35298182.63,1.02656,0.905893,36060917.65,11.6533,307
5,13,1,QAM,Modified Rapp model,40000000,32000000,0.25,35944595.72,35298182.63,1.01831,0.898615,35456500.86,11.6533,1024
5,14,1,QAM,Modified Rapp model,40000000,32000000,0.25,35969066.68,35298182.63,1.01901,0.899227,35538729.47,11.6533,1024
5,15,1,QAM,Modified Rapp model,40000000,32000000,0.25,36244016.51,35298182.63,1.0268,0.9061,35875308.71,7.28501,614
5,15,2,QAM,Modified Rapp model,40000000,32000000,0.25,36342056.96,35298182.63,1.02957,0.908551,35109728.55,11.6533,410
5,16,1,QAM,Modified Rapp model,40000000,32000000,0.25,35808903.33,35298182.63,1.01447,0.895223,35789781.03,7.28501,1024
5,17,1,OFDM,Saleh model,20000000,16000000,0.25,20445573.36,NaN,NaN,1.02228,20444927.41,6.95994,819
5,17,2,QAM,Modified Rapp model,40000000,32000000,0.25,35858765.59,35298182.63,1.01588,0.896469,35743622.22,7.28501,1024
5,17,3,OFDM,Saleh model,20000000,16000000,0.25,20405233.73,NaN,NaN,1.02026,20383237.4,3.87674,819
5,17,4,QAM,Hyperbolic tangent,40000000,32000000,0.25,45837099.45,35298182.63,1.29857,1.14593,45838659.15,18.3242,819
5,18,1,OFDM,Saleh model,20000000,16000000,0.25,45500544.53,NaN,NaN,2.27503,45499965.89,6.95996,1024
5,18,2,QAM,Modified Rapp model,40000000,32000000,0.25,36209112.46,35298182.63,1.02581,0.905228,34511269,7.28501,102
5,18,3,OFDM,Saleh model,20000000,16000000,0.25,45480500.56,NaN,NaN,2.27403,45463407.24,3.87674,1024
5,18,4,QAM,Hyperbolic tangent,40000000,32000000,0.25,45596191.9,35298182.63,1.29174,1.1399,45595084.58,18.3245,1024
5,19,1,OFDM,Saleh model,20000000,16000000,0.25,19978325.27,NaN,NaN,0.998916,19978311.64,6.03753,1024
5,19,2,OFDM,Saleh model,20000000,16000000,0.25,20045990.32,NaN,NaN,1.0023,19916400.03,1.81983,1024
5,19,3,QAM,Hyperbolic tangent,40000000,32000000,0.25,45746929.73,35298182.63,1.29601,1.14367,45746816.13,3.41197,1024
5,20,1,OFDM,Saleh model,20000000,16000000,0.25,45687677.5,NaN,NaN,2.28438,45687977.64,6.03753,819
5,20,2,OFDM,Saleh model,20000000,16000000,0.25,45558070.92,NaN,NaN,2.2779,45473225.79,1.81983,819
5,20,3,QAM,Hyperbolic tangent,40000000,32000000,0.25,45355782.29,35298182.63,1.28493,1.13389,45354729.29,3.41197,819
5,21,1,QAM,Modified Rapp model,40000000,32000000,0.25,36235704.9,35298182.63,1.02656,0.905893,36162761.3,-4.62861,307
5,22,1,QAM,Modified Rapp model,40000000,32000000,0.25,35944595.72,35298182.63,1.01831,0.898615,35857851.23,-4.62861,1024
5,23,1,QAM,Modified Rapp model,40000000,32000000,0.25,35969066.68,35298182.63,1.01901,0.899227,35624148.75,-4.62861,1024
5,24,1,QAM,Modified Rapp model,40000000,32000000,0.25,36244016.51,35298182.63,1.0268,0.9061,35876328,14.5979,614
5,24,2,QAM,Modified Rapp model,40000000,32000000,0.25,36342056.96,35298182.63,1.02957,0.908551,35996910.67,-4.62861,410
5,25,1,QAM,Modified Rapp model,40000000,32000000,0.25,35808903.33,35298182.63,1.01447,0.895223,35398915.04,14.5979,1024
5,26,1,OFDM,Saleh model,20000000,16000000,0.25,20445573.36,NaN,NaN,1.02228,20445532.86,8.53636,819
5,26,2,QAM,Modified Rapp model,40000000,32000000,0.25,35858765.59,35298182.63,1.01588,0.896469,35651350.43,14.5979,1024
5,26,3,OFDM,Saleh model,20000000,16000000,0.25,20405233.73,NaN,NaN,1.02026,20421926.89,-7.72138,819
5,26,4,QAM,Hyperbolic tangent,40000000,32000000,0.25,45837099.45,35298182.63,1.29857,1.14593,45840087.84,-2.57972,819
5,27,1,OFDM,Saleh model,20000000,16000000,0.25,45500544.53,NaN,NaN,2.27503,45500674.19,8.53636,1024
5,27,2,QAM,Modified Rapp model,40000000,32000000,0.25,36209112.46,35298182.63,1.02581,0.905228,35171593.88,14.5979,102
5,27,3,OFDM,Saleh model,20000000,16000000,0.25,45480500.56,NaN,NaN,2.27403,45449821.47,-7.72138,1024
5,27,4,QAM,Hyperbolic tangent,40000000,32000000,0.25,45596191.9,35298182.63,1.29174,1.1399,45594055.08,-2.57972,1024
5,28,1,OFDM,Saleh model,20000000,16000000,0.25,19978325.27,NaN,NaN,0.998916,19978192.45,-5.74423,1024
5,28,2,OFDM,Saleh model,20000000,16000000,0.25,20045990.32,NaN,NaN,1.0023,19928785.95,0.255002,1024
5,28,3,QAM,Hyperbolic tangent,40000000,32000000,0.25,45746929.73,35298182.63,1.29601,1.14367,45747084,1.35848,1024
5,29,1,OFDM,Saleh model,20000000,16000000,0.25,45687677.5,NaN,NaN,2.28438,45688279.07,-5.74423,819
5,29,2,OFDM,Saleh model,20000000,16000000,0.25,45558070.92,NaN,NaN,2.2779,45559696.24,0.255002,819
5,29,3,QAM,Hyperbolic tangent,40000000,32000000,0.25,45355782.29,35298182.63,1.28493,1.13389,45357363.04,1.35849,819
5,30,1,QAM,Modified Rapp model,40000000,32000000,0.25,36235704.9,35298182.63,1.02656,0.905893,36082098.68,-6.17833,307
5,31,1,QAM,Modified Rapp model,40000000,32000000,0.25,35944595.72,35298182.63,1.01831,0.898615,35987398.73,-6.17833,1024
5,32,1,QAM,Modified Rapp model,40000000,32000000,0.25,35969066.68,35298182.63,1.01901,0.899227,35787987.97,-6.17833,1024
