scenario,frame,src,family,paMethod,plannedBwHz,rsHz,beta,execObwHz,theoryCleanObwHz,ratioVsTheory,ratioVsAllocation,measObwHz,snrDb,activeN
6,17,1,DSBAM,Cubic polynomial,25000,20000,0.25,1111567.975,NaN,NaN,44.4627,1110539.498,6.03754,1010
6,17,2,DSBAM,Saleh model,25000,20000,0.25,1062614.562,NaN,NaN,42.5046,1186502.095,14.5978,1010
6,17,3,FM,Hyperbolic tangent,200000,159744.4089,0.25,1091849.361,NaN,NaN,5.45925,1045798.256,1.81983,1023
6,17,4,DSBAM,Lookup table,25000,20000,0.25,1075485.821,NaN,NaN,43.0194,1055558.599,3.41198,1010
6,18,1,DSBAM,Cubic polynomial,25000,20000,0.25,2140787.185,NaN,NaN,85.6315,2135613.918,6.03754,613
6,18,2,DSBAM,Saleh model,25000,20000,0.25,2116990.345,NaN,NaN,84.6796,2281068.547,14.5978,613
6,18,3,FM,Hyperbolic tangent,200000,159744.4089,0.25,1087504.35,NaN,NaN,5.43752,1048002.988,1.81983,1023
6,18,4,DSBAM,Lookup table,25000,20000,0.25,2110246.729,NaN,NaN,84.4099,2102836.428,3.41198,613
6,19,1,FM,Lookup table,12500,10000,0.25,2114379.024,NaN,NaN,169.15,2220245.98,-4.62862,971
6,19,2,FM,Hyperbolic tangent,200000,159744.4089,0.25,1087507.441,NaN,NaN,5.43754,1047953.88,1.81983,1023
6,20,1,DSBAM,Cubic polynomial,25000,20000,0.25,2130154.375,NaN,NaN,85.2062,2120430.417,8.53639,818
6,20,2,DSBAM,Saleh model,25000,20000,0.25,2103656.17,NaN,NaN,84.1462,2104428.179,10.4403,818
6,20,3,FM,Lookup table,12500,10000,0.25,1106684.473,NaN,NaN,88.5348,1302915.288,-4.62862,1023
6,20,4,FM,Hyperbolic tangent,200000,159744.4089,0.25,1104930.832,NaN,NaN,5.52465,1050877.528,1.81983,1023
6,20,5,DSBAM,Lookup table,25000,20000,0.25,2106133.708,NaN,NaN,84.2453,2115872.726,-2.57969,818
6,21,1,DSBAM,Cubic polynomial,25000,20000,0.25,2130154.27,NaN,NaN,85.2062,2120433.381,8.53639,818
6,21,2,DSBAM,Saleh model,25000,20000,0.25,2103656.309,NaN,NaN,84.1463,2104499.987,10.4403,818
6,21,3,FM,Lookup table,12500,10000,0.25,1106685.556,NaN,NaN,88.5348,1302897.214,-4.62862,1023
6,21,4,FM,Hyperbolic tangent,200000,159744.4089,0.25,1093445.752,NaN,NaN,5.46723,1045859.111,1.81983,1023
6,21,5,DSBAM,Lookup table,25000,20000,0.25,2104595.452,NaN,NaN,84.1838,2111327.391,-2.57969,818
6,22,1,FM,Lookup table,12500,10000,0.25,1106674.758,NaN,NaN,88.534,1302938.278,-4.62862,1023
6,22,2,FM,Hyperbolic tangent,200000,159744.4089,0.25,1087506.128,NaN,NaN,5.43753,1047815.728,1.81983,1023
6,23,1,DSBAM,Cubic polynomial,25000,20000,0.25,2140787.602,NaN,NaN,85.6315,2133980.717,21.5269,613
6,23,2,DSBAM,Saleh model,25000,20000,0.25,2109347.8,NaN,NaN,84.3739,2116883.88,26.0318,613
6,23,3,FM,Lookup table,12500,10000,0.25,1102042.958,NaN,NaN,88.1634,1614291.471,-4.62862,1023
6,23,4,FM,Hyperbolic tangent,200000,159744.4089,0.25,1097767.944,NaN,NaN,5.48884,1049361.891,1.81983,1023
6,23,5,DSBAM,Lookup table,25000,20000,0.25,2110246.616,NaN,NaN,84.4099,2111576.526,-7.68936,613
6,24,1,DSBAM,Cubic polynomial,25000,20000,0.25,1111568.102,NaN,NaN,44.4627,1110000.599,21.5269,1010
6,24,2,DSBAM,Saleh model,25000,20000,0.25,1062624.257,NaN,NaN,42.505,1088166.179,26.0318,1010
6,24,3,FM,Lookup table,12500,10000,0.25,1107250.313,NaN,NaN,88.58,1512145.408,-4.62862,1023
6,24,4,FM,Hyperbolic tangent,200000,159744.4089,0.25,1108939.173,NaN,NaN,5.5447,1049892.006,1.81983,1023
6,24,5,DSBAM,Lookup table,25000,20000,0.25,1084205.159,NaN,NaN,43.3682,1088893.798,-7.68936,1010
6,25,1,DSBAM,Cubic polynomial,25000,20000,0.25,1111567.975,NaN,NaN,44.4627,1111650.905,-5.74423,1010
6,25,2,DSBAM,Saleh model,25000,20000,0.25,1062614.562,NaN,NaN,42.5046,1064182.882,-9.19976,1010
6,25,3,FM,Hyperbolic tangent,200000,159744.4089,0.25,1091849.361,NaN,NaN,5.45925,1575250.425,0.255002,1023
6,25,4,DSBAM,Lookup table,25000,20000,0.25,1075485.821,NaN,NaN,43.0194,1053729.058,1.35852,1010
6,26,1,DSBAM,Cubic polynomial,25000,20000,0.25,2140787.185,NaN,NaN,85.6315,2139259.769,-5.74423,613
6,26,2,DSBAM,Saleh model,25000,20000,0.25,2116990.345,NaN,NaN,84.6796,2111558.09,-9.19976,613
6,26,3,FM,Hyperbolic tangent,200000,159744.4089,0.25,1087504.35,NaN,NaN,5.43752,1350721.195,0.255002,1023
6,26,4,DSBAM,Lookup table,25000,20000,0.25,2110246.729,NaN,NaN,84.4099,2103613.738,1.35852,613
6,27,1,FM,Lookup table,12500,10000,0.25,2114379.024,NaN,NaN,169.15,2109080.618,-6.17833,971
6,27,2,FM,Hyperbolic tangent,200000,159744.4089,0.25,1087507.441,NaN,NaN,5.43754,1353955.77,0.255002,1023
6,28,1,DSBAM,Cubic polynomial,25000,20000,0.25,2130154.375,NaN,NaN,85.2062,2169643.465,1.30753,818
6,28,2,DSBAM,Saleh model,25000,20000,0.25,2103656.17,NaN,NaN,84.1462,2102815.336,8.53926,818
6,28,3,FM,Lookup table,12500,10000,0.25,1106684.473,NaN,NaN,88.5348,1102832.877,-6.17833,1023
6,28,4,FM,Hyperbolic tangent,200000,159744.4089,0.25,1104930.832,NaN,NaN,5.52465,1432340.985,0.255002,1023
6,28,5,DSBAM,Lookup table,25000,20000,0.25,2106133.708,NaN,NaN,84.2453,2104214.405,12.7148,818
6,29,1,DSBAM,Cubic polynomial,25000,20000,0.25,2130154.27,NaN,NaN,85.2062,2170564.933,1.30753,818
6,29,2,DSBAM,Saleh model,25000,20000,0.25,2103656.309,NaN,NaN,84.1463,2102837.188,8.53926,818
6,29,3,FM,Lookup table,12500,10000,0.25,1106685.556,NaN,NaN,88.5348,1102844.053,-6.17833,1023
6,29,4,FM,Hyperbolic tangent,200000,159744.4089,0.25,1093445.752,NaN,NaN,5.46723,1585164.341,0.255002,1023
6,29,5,DSBAM,Lookup table,25000,20000,0.25,2104595.452,NaN,NaN,84.1838,2102300.75,12.7148,818
6,30,1,FM,Lookup table,12500,10000,0.25,1106674.758,NaN,NaN,88.534,1102847.163,-6.17833,1023
6,30,2,FM,Hyperbolic tangent,200000,159744.4089,0.25,1087506.128,NaN,NaN,5.43753,1363547.579,0.255002,1023
6,31,1,DSBAM,Cubic polynomial,25000,20000,0.25,2140787.602,NaN,NaN,85.6315,2152340.425,19.0435,613
6,31,2,DSBAM,Saleh model,25000,20000,0.25,2109347.8,NaN,NaN,84.3739,2123723.977,-7.45206,613
6,31,3,FM,Lookup table,12500,10000,0.25,1102042.958,NaN,NaN,88.1634,1100125.974,-6.17833,1023
6,31,4,FM,Hyperbolic tangent,200000,159744.4089,0.25,1097767.944,NaN,NaN,5.48884,1408842.493,0.255002,1023
6,31,5,DSBAM,Lookup table,25000,20000,0.25,2110246.616,NaN,NaN,84.4099,2190827.843,22.8524,613
6,32,1,DSBAM,Cubic polynomial,25000,20000,0.25,1111568.102,NaN,NaN,44.4627,1115558.579,19.0435,1010
6,32,2,DSBAM,Saleh model,25000,20000,0.25,1062624.257,NaN,NaN,42.505,1086700.597,-7.45206,1010
6,32,3,FM,Lookup table,12500,10000,0.25,1107250.313,NaN,NaN,88.58,1100701.911,-6.17833,1023
6,32,4,FM,Hyperbolic tangent,200000,159744.4089,0.25,1108939.173,NaN,NaN,5.5447,1538771.228,0.255002,1023
6,32,5,DSBAM,Lookup table,25000,20000,0.25,1084205.159,NaN,NaN,43.3682,1237383.205,22.8524,1010
7,1,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,20204941.2,NaN,NaN,1.01025,20204891.38,-8.6694,422
7,1,2,OFDM,Lookup table,20000000,16000000,0.25,19820438.21,NaN,NaN,0.991022,19820449.6,22.2525,1022
7,2,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41285342.73,NaN,NaN,2.06427,41285354.52,-8.95783,1022
7,2,2,OFDM,Lookup table,20000000,16000000,0.25,45666240.53,NaN,NaN,2.28331,45666217.09,22.4084,817
7,3,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41289169.99,NaN,NaN,2.06446,41289150.9,-8.85631,1022
7,4,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41275686.97,NaN,NaN,2.06378,41275686.2,-8.88313,1022
7,4,2,OFDM,Lookup table,20000000,16000000,0.25,20417889.66,NaN,NaN,1.02089,20417884.2,10.7022,408
7,5,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41254449.88,NaN,NaN,2.06272,41254427.41,-8.83626,1022
7,5,2,OFDM,Lookup table,20000000,16000000,0.25,45755979.49,NaN,NaN,2.2878,45755095.35,10.4734,1022
7,6,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41134551.05,NaN,NaN,2.05673,41134551.33,-8.83729,1022
7,6,2,OFDM,Lookup table,20000000,16000000,0.25,49556557.82,NaN,NaN,2.47783,49556559.76,10.4866,408
7,7,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41195360.42,NaN,NaN,2.05977,41195446.77,-8.89757,1022
7,8,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41796307.33,NaN,NaN,2.08982,41796289.55,-8.83951,803
7,8,2,OFDM,Lookup table,20000000,16000000,0.25,20464815.87,NaN,NaN,1.02324,20464803.97,22.5977,817
7,9,1,OFDM,Lookup table,20000000,16000000,0.25,45478987.15,NaN,NaN,2.27395,45478952.37,22.5412,1022
7,10,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,20204941.2,NaN,NaN,1.01025,20204881.29,26.5569,422
7,10,2,OFDM,Lookup table,20000000,16000000,0.25,19820438.21,NaN,NaN,0.991022,19820451.47,8.20785,1022
7,11,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41285342.73,NaN,NaN,2.06427,41285356.88,26.2685,1022
7,11,2,OFDM,Lookup table,20000000,16000000,0.25,45666240.53,NaN,NaN,2.28331,45666213.15,8.36378,817
7,12,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41289169.99,NaN,NaN,2.06446,41289146.98,26.3701,1022
7,13,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41275686.97,NaN,NaN,2.06378,41275686.01,26.3432,1022
7,13,2,OFDM,Lookup table,20000000,16000000,0.25,20417889.66,NaN,NaN,1.02089,20417883.27,15.7006,408
7,14,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41254449.88,NaN,NaN,2.06272,41254422.84,26.39,1022
7,14,2,OFDM,Lookup table,20000000,16000000,0.25,45755979.49,NaN,NaN,2.2878,45754947.45,15.4718,1022
7,15,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41134551.05,NaN,NaN,2.05673,41134551.37,26.3891,1022
7,15,2,OFDM,Lookup table,20000000,16000000,0.25,49556557.82,NaN,NaN,2.47783,49556560.08,15.485,408
7,16,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41195360.42,NaN,NaN,2.05977,41195464.12,26.3288,1022
7,17,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41796307.33,NaN,NaN,2.08982,41796285.93,26.3868,803
7,17,2,OFDM,Lookup table,20000000,16000000,0.25,20464815.87,NaN,NaN,1.02324,20464801.96,20.8126,817
7,18,1,OFDM,Lookup table,20000000,16000000,0.25,45478987.15,NaN,NaN,2.27395,45478946.53,20.7561,1022
7,19,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,20204941.2,NaN,NaN,1.01025,20204899.85,6.62533,422
7,19,2,OFDM,Lookup table,20000000,16000000,0.25,19820438.21,NaN,NaN,0.991022,19820453.41,15.5208,1022
7,20,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41285342.73,NaN,NaN,2.06427,41285352.53,6.3369,1022
7,20,2,OFDM,Lookup table,20000000,16000000,0.25,45666240.53,NaN,NaN,2.28331,45666209.03,15.6767,817
7,21,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41289169.99,NaN,NaN,2.06446,41289154.18,6.43842,1022
7,22,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41275686.97,NaN,NaN,2.06378,41275686.34,6.4116,1022
7,22,2,OFDM,Lookup table,20000000,16000000,0.25,20417889.66,NaN,NaN,1.02089,20417882.29,11.6173,408
7,23,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41254449.88,NaN,NaN,2.06272,41254431.23,6.45847,1022
7,23,2,OFDM,Lookup table,20000000,16000000,0.25,45755979.49,NaN,NaN,2.2878,45754793.03,11.3885,1022
7,24,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41134551.05,NaN,NaN,2.05673,41134551.3,6.45744,1022
7,24,2,OFDM,Lookup table,20000000,16000000,0.25,49556557.82,NaN,NaN,2.47783,49556560.42,11.4017,408
7,25,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41195360.42,NaN,NaN,2.05977,41195432.18,6.39716,1022
7,26,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41796307.33,NaN,NaN,2.08982,41796292.59,6.45522,803
7,26,2,OFDM,Lookup table,20000000,16000000,0.25,20464815.87,NaN,NaN,1.02324,20464799.86,26.9356,817
7,27,1,OFDM,Lookup table,20000000,16000000,0.25,45478987.15,NaN,NaN,2.27395,45478940.42,26.8791,1022
7,28,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,20204941.2,NaN,NaN,1.01025,20204999.49,-5.15644,422
7,28,2,OFDM,Lookup table,20000000,16000000,0.25,19820438.21,NaN,NaN,0.991022,19820422.27,-8.27693,1022
7,29,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41285342.73,NaN,NaN,2.06427,41285328.68,-5.44486,1022
7,29,2,OFDM,Lookup table,20000000,16000000,0.25,45666240.53,NaN,NaN,2.28331,45666271.83,-8.121,817
7,30,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41289169.99,NaN,NaN,2.06446,41289191.79,-5.34334,1022
7,31,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41275686.97,NaN,NaN,2.06378,41275687.57,-5.37017,1022
7,31,2,OFDM,Lookup table,20000000,16000000,0.25,20417889.66,NaN,NaN,1.02089,20417896.76,9.71623,408
7,32,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41254449.88,NaN,NaN,2.06272,41254476.06,-5.3233,1022
7,32,2,OFDM,Lookup table,20000000,16000000,0.25,45755979.49,NaN,NaN,2.2878,45757175.1,9.48739,1022
7,33,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41134551.05,NaN,NaN,2.05673,41134550.51,-5.32432,1022
7,33,2,OFDM,Lookup table,20000000,16000000,0.25,49556557.82,NaN,NaN,2.47783,49556555.18,9.50059,408
7,34,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41195360.42,NaN,NaN,2.05977,41195257.84,-5.38461,1022
7,35,1,OFDM,Hyperbolic tangent,20000000,16000000,0.25,41796307.33,NaN,NaN,2.08982,41796327.88,-5.32655,803
7,35,2,OFDM,Lookup table,20000000,16000000,0.25,20464815.87,NaN,NaN,1.02324,20464831.68,-6.54892,817
7,36,1,OFDM,Lookup table,20000000,16000000,0.25,45478987.15,NaN,NaN,2.27395,45479033.8,-6.60541,1022
8,1,1,GFSK,Saleh model,25000,20000,0.25,1091492.914,NaN,NaN,43.6597,1091546.923,-9.25721,960
8,1,2,FSK,Modified Rapp model,100000,80000,0.25,1089295.072,NaN,NaN,10.893,1089248.074,21.2601,1022
8,1,3,QAM,Hyperbolic tangent,25000,20000,0.25,2108734.965,22061.36414,95.585,84.3494,2106527.212,-5.93293,704
8,1,4,GFSK,Ghorbani model,25000,20000,0.25,1064523.416,NaN,NaN,42.5809,1067111.131,15.8272,960
8,1,5,QAM,Saleh model,12500,10000,0.25,1094199.6,11030.68207,99.196,87.536,1080239.912,20.3974,998
8,1,6,GFSK,Saleh model,100000,80000,0.25,1122386.78,NaN,NaN,11.2239,1122371.62,6.47125,1022
8,1,7,GFSK,Hyperbolic tangent,25000,20000,0.25,1065871.975,NaN,NaN,42.6349,1065914.775,18.156,960
8,1,8,FSK,Ghorbani model,100000,80000,0.25,1192408.17,NaN,NaN,11.9241,1192708.946,24.6001,1022
8,2,1,GFSK,Saleh model,25000,20000,0.25,2107276.97,NaN,NaN,84.2911,2107343.616,-9.25721,575
8,2,2,FSK,Modified Rapp model,100000,80000,0.25,2134791.956,NaN,NaN,21.3479,2134744.069,21.2619,612
8,2,3,QAM,Hyperbolic tangent,25000,20000,0.25,1101110.308,22061.36414,49.9113,44.0444,1092418.996,-5.93293,960
8,2,4,GFSK,Ghorbani model,25000,20000,0.25,2105943.512,NaN,NaN,84.2377,2106324.397,15.827,575
8,2,5,QAM,Saleh model,12500,10000,0.25,2109899.101,11030.68207,191.275,168.792,2110952.011,20.3975,598
8,2,6,GFSK,Saleh model,100000,80000,0.25,2137912.683,NaN,NaN,21.3791,2137927.499,6.47067,612
8,2,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2106331.3,NaN,NaN,84.2533,2106340.543,18.156,575
8,2,8,FSK,Ghorbani model,100000,80000,0.25,2105138.271,NaN,NaN,21.0514,2105176,24.4619,612
8,3,1,QAM,Hyperbolic tangent,25000,20000,0.25,1091180.201,22061.36414,49.4611,43.6472,1089417.494,-5.93293,960
8,4,1,GFSK,Saleh model,25000,20000,0.25,2104771.604,NaN,NaN,84.1909,2104900.358,0.997396,768
8,4,2,FSK,Modified Rapp model,100000,80000,0.25,2106063.547,NaN,NaN,21.0606,2106065.271,9.52366,780
8,4,3,QAM,Hyperbolic tangent,25000,20000,0.25,1091752.087,22061.36414,49.4871,43.6701,1092941.333,-5.93293,960
8,4,4,GFSK,Ghorbani model,25000,20000,0.25,2103116.487,NaN,NaN,84.1247,2103125.122,12.4441,768
8,4,5,QAM,Saleh model,12500,10000,0.25,2103990.098,11030.68207,190.74,168.319,2103314.305,21.4812,798
8,4,6,GFSK,Saleh model,100000,80000,0.25,2131787.248,NaN,NaN,21.3179,2131778.148,8.21092,780
8,4,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2102986.975,NaN,NaN,84.1195,2102963.203,-0.696139,768
8,4,8,FSK,Ghorbani model,100000,80000,0.25,2101526.715,NaN,NaN,21.0153,2101519.548,-9.5236,780
8,5,1,GFSK,Saleh model,25000,20000,0.25,2099840.897,NaN,NaN,83.9936,2099914.57,0.997281,768
8,5,2,FSK,Modified Rapp model,100000,80000,0.25,2105356.93,NaN,NaN,21.0536,2105358.134,9.52363,780
8,5,3,QAM,Hyperbolic tangent,25000,20000,0.25,1093081.239,22061.36414,49.5473,43.7232,1093990.103,-5.93293,960
8,5,4,GFSK,Ghorbani model,25000,20000,0.25,2102605.172,NaN,NaN,84.1042,2102605.627,12.4441,768
8,5,5,QAM,Saleh model,12500,10000,0.25,2103957.767,11030.68207,190.737,168.317,2102987.26,21.4813,798
8,5,6,GFSK,Saleh model,100000,80000,0.25,2131787.9,NaN,NaN,21.3179,2131778.796,8.21092,780
8,5,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2107658.637,NaN,NaN,84.3063,2107610.833,-0.696139,768
8,5,8,FSK,Ghorbani model,100000,80000,0.25,2134220.78,NaN,NaN,21.3422,2134198.74,-9.5236,780
8,6,1,QAM,Hyperbolic tangent,25000,20000,0.25,1097636.394,22061.36414,49.7538,43.9055,1094980.338,-5.93293,960
8,7,1,GFSK,Saleh model,25000,20000,0.25,2111846.902,NaN,NaN,84.4739,2111830.542,4.6746,575
8,7,2,FSK,Modified Rapp model,100000,80000,0.25,2108632.899,NaN,NaN,21.0863,2108588.358,21.4638,612
8,7,3,QAM,Hyperbolic tangent,25000,20000,0.25,2109298.307,22061.36414,95.6105,84.3719,2105745.615,-5.93293,725
8,7,4,GFSK,Ghorbani model,25000,20000,0.25,2106538.22,NaN,NaN,84.2615,2106537.163,23.2648,575
8,7,5,QAM,Saleh model,12500,10000,0.25,2109873.777,11030.68207,191.273,168.79,2108893.824,1.44912,598
8,7,6,GFSK,Saleh model,100000,80000,0.25,2138172.646,NaN,NaN,21.3817,2138262.004,21.9239,612
8,7,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2106368.89,NaN,NaN,84.2548,2106367.29,-4.92916,575
8,7,8,FSK,Ghorbani model,100000,80000,0.25,2105168.022,NaN,NaN,21.0517,2105099.17,0.0549071,612
8,8,1,GFSK,Saleh model,25000,20000,0.25,1091625.352,NaN,NaN,43.665,1091608.121,4.67449,960
8,8,2,FSK,Modified Rapp model,100000,80000,0.25,1108567.192,NaN,NaN,11.0857,1108509.914,21.4742,1022
8,8,3,GFSK,Ghorbani model,25000,20000,0.25,1072895.742,NaN,NaN,42.9158,1072910.815,23.2648,960
8,8,4,QAM,Saleh model,12500,10000,0.25,1072969.599,11030.68207,97.2714,85.8376,1065585.134,1.44913,998
8,8,5,GFSK,Saleh model,100000,80000,0.25,1112149.98,NaN,NaN,11.1215,1112201.528,21.924,1022
8,8,6,GFSK,Hyperbolic tangent,25000,20000,0.25,1065850.056,NaN,NaN,42.634,1065827.674,-4.92916,960
8,8,7,FSK,Ghorbani model,100000,80000,0.25,1149926.138,NaN,NaN,11.4993,1150127.277,0.0566814,1022
8,9,1,GFSK,Saleh model,25000,20000,0.25,1091492.914,NaN,NaN,43.6597,1091467.537,25.4277,960
8,9,2,FSK,Modified Rapp model,100000,80000,0.25,1089295.072,NaN,NaN,10.893,1089361.273,7.28452,1022
8,9,3,QAM,Hyperbolic tangent,25000,20000,0.25,2108734.965,22061.36414,95.585,84.3494,2108839.728,11.6533,704
8,9,4,GFSK,Ghorbani model,25000,20000,0.25,1064523.416,NaN,NaN,42.5809,1064953.762,-6.43242,960
8,9,5,QAM,Saleh model,12500,10000,0.25,1094199.6,11030.68207,99.196,87.536,1068612.253,2.74503,998
8,9,6,GFSK,Saleh model,100000,80000,0.25,1122386.78,NaN,NaN,11.2239,1122361.252,15.4886,1022
8,9,7,GFSK,Hyperbolic tangent,25000,20000,0.25,1065871.975,NaN,NaN,42.6349,1065770.204,13.6803,960
8,9,8,FSK,Ghorbani model,100000,80000,0.25,1192408.17,NaN,NaN,11.9241,1191960.301,10.7574,1022
8,10,1,GFSK,Saleh model,25000,20000,0.25,2107276.97,NaN,NaN,84.2911,2107235.084,25.4065,575
8,10,2,FSK,Modified Rapp model,100000,80000,0.25,2134791.956,NaN,NaN,21.3479,2134798.526,7.28453,612
8,10,3,QAM,Hyperbolic tangent,25000,20000,0.25,1101110.308,22061.36414,49.9113,44.0444,1092625.964,11.6533,960
8,10,4,GFSK,Ghorbani model,25000,20000,0.25,2105943.512,NaN,NaN,84.2377,2106007.592,-6.43242,575
8,10,5,QAM,Saleh model,12500,10000,0.25,2109899.101,11030.68207,191.275,168.792,2107589.934,2.74503,598
8,10,6,GFSK,Saleh model,100000,80000,0.25,2137912.683,NaN,NaN,21.3791,2137800.295,15.4888,612
8,10,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2106331.3,NaN,NaN,84.2533,2106306.61,13.6803,575
8,10,8,FSK,Ghorbani model,100000,80000,0.25,2105138.271,NaN,NaN,21.0514,2105083.736,10.7554,612
8,11,1,QAM,Hyperbolic tangent,25000,20000,0.25,1091180.201,22061.36414,49.4611,43.6472,1088297.406,11.6533,960
8,12,1,GFSK,Saleh model,25000,20000,0.25,2104771.604,NaN,NaN,84.1909,2104684.687,6.95769,768
8,12,2,FSK,Modified Rapp model,100000,80000,0.25,2106063.547,NaN,NaN,21.0606,2106120.866,14.5166,780
8,12,3,QAM,Hyperbolic tangent,25000,20000,0.25,1091752.087,22061.36414,49.4871,43.6701,1087683.164,11.6533,960
8,12,4,GFSK,Ghorbani model,25000,20000,0.25,2103116.487,NaN,NaN,84.1247,2103115.657,3.87674,768
8,12,5,QAM,Saleh model,12500,10000,0.25,2103990.098,11030.68207,190.74,168.319,2103711.754,18.3252,798
8,12,6,GFSK,Saleh model,100000,80000,0.25,2131787.248,NaN,NaN,21.3179,2131768.183,18.9714,780
8,12,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2102986.975,NaN,NaN,84.1195,2103064.154,26.8808,768
8,12,8,FSK,Ghorbani model,100000,80000,0.25,2101526.715,NaN,NaN,21.0153,2101499.504,11.1342,780
8,13,1,GFSK,Saleh model,25000,20000,0.25,2099840.897,NaN,NaN,83.9936,2099796.162,6.95766,768
8,13,2,FSK,Modified Rapp model,100000,80000,0.25,2105356.93,NaN,NaN,21.0536,2105400.744,14.5163,780
8,13,3,QAM,Hyperbolic tangent,25000,20000,0.25,1093081.239,22061.36414,49.5473,43.7232,1091892.553,11.6533,960
8,13,4,GFSK,Ghorbani model,25000,20000,0.25,2102605.172,NaN,NaN,84.1042,2102598.09,3.87674,768
8,13,5,QAM,Saleh model,12500,10000,0.25,2103957.767,11030.68207,190.737,168.317,2104095.689,18.3251,798
8,13,6,GFSK,Saleh model,100000,80000,0.25,2131787.9,NaN,NaN,21.3179,2131768.627,18.9721,780
8,13,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2107658.637,NaN,NaN,84.3063,2107831.025,26.8808,768
8,13,8,FSK,Ghorbani model,100000,80000,0.25,2134220.78,NaN,NaN,21.3422,2134175.418,11.1344,780
8,14,1,QAM,Hyperbolic tangent,25000,20000,0.25,1097636.394,22061.36414,49.7538,43.9055,1094154.436,11.6533,960
8,15,1,GFSK,Saleh model,25000,20000,0.25,2111846.902,NaN,NaN,84.4739,2112032.098,-8.77929,575
8,15,2,FSK,Modified Rapp model,100000,80000,0.25,2108632.899,NaN,NaN,21.0863,2108567.936,19.7711,612
8,15,3,QAM,Hyperbolic tangent,25000,20000,0.25,2109298.307,22061.36414,95.6105,84.3719,2105729.554,11.6533,725
8,15,4,GFSK,Ghorbani model,25000,20000,0.25,2106538.22,NaN,NaN,84.2615,2106535.049,9.46933,575
8,15,5,QAM,Saleh model,12500,10000,0.25,2109873.777,11030.68207,191.273,168.79,2112440.857,18.8515,598
8,15,6,GFSK,Saleh model,100000,80000,0.25,2138172.646,NaN,NaN,21.3817,2137978.203,-7.28461,612
8,15,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2106368.89,NaN,NaN,84.2548,2106356.319,15.9335,575
8,15,8,FSK,Ghorbani model,100000,80000,0.25,2105168.022,NaN,NaN,21.0517,2105154.319,3.18673,612
8,16,1,GFSK,Saleh model,25000,20000,0.25,1091625.352,NaN,NaN,43.665,1091731.568,-8.7793,960
8,16,2,FSK,Modified Rapp model,100000,80000,0.25,1108567.192,NaN,NaN,11.0857,1108417.151,19.7785,1022
8,16,3,GFSK,Ghorbani model,25000,20000,0.25,1072895.742,NaN,NaN,42.9158,1072883.82,9.46933,960
8,16,4,QAM,Saleh model,12500,10000,0.25,1072969.599,11030.68207,97.2714,85.8376,1062188.759,18.8517,998
8,16,5,GFSK,Saleh model,100000,80000,0.25,1112149.98,NaN,NaN,11.1215,1112049.885,-7.28455,1022
8,16,6,GFSK,Hyperbolic tangent,25000,20000,0.25,1065850.056,NaN,NaN,42.634,1065822.483,15.9335,960
8,16,7,FSK,Ghorbani model,100000,80000,0.25,1149926.138,NaN,NaN,11.4993,1149966.953,3.18674,1022
