scenario,frame,src,family,paMethod,plannedBwHz,rsHz,beta,execObwHz,theoryCleanObwHz,ratioVsTheory,ratioVsAllocation,measObwHz,snrDb,activeN
6,17,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,1101179.444,NaN,NaN,44.0472,1121336.979,6.03752,1012
6,17,2,DSBAM,Cubic polynomial,25000,20000,0.25,1041020.561,NaN,NaN,41.6408,1261015.834,14.5907,1012
6,17,3,FM,Cubic polynomial,200000,159744.4089,0.25,1038068.764,NaN,NaN,5.19034,1064578.281,1.81983,1024
6,17,4,DSBAM,Saleh model,25000,20000,0.25,1019624.179,NaN,NaN,40.785,1078755.912,3.41197,1012
6,18,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110931.807,NaN,NaN,84.4373,2157222.35,6.03752,614
6,18,2,DSBAM,Cubic polynomial,25000,20000,0.25,2093611.862,NaN,NaN,83.7445,2214572.931,14.5917,614
6,18,3,FM,Cubic polynomial,200000,159744.4089,0.25,1038069.316,NaN,NaN,5.19035,1064690.777,1.81983,1024
6,18,4,DSBAM,Saleh model,25000,20000,0.25,2094623.13,NaN,NaN,83.7849,2108805.672,3.41197,614
6,19,1,FM,Lookup table,12500,10000,0.25,2101557.936,NaN,NaN,168.125,4348280.651,-4.62882,972
6,19,2,FM,Cubic polynomial,200000,159744.4089,0.25,1038071.496,NaN,NaN,5.19036,1064805.839,1.81983,1024
6,20,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110402.793,NaN,NaN,84.4161,2141218.333,8.53637,819
6,20,2,DSBAM,Cubic polynomial,25000,20000,0.25,2093317.876,NaN,NaN,83.7327,2096194.503,10.4398,819
6,20,3,FM,Lookup table,12500,10000,0.25,1096649.606,NaN,NaN,87.732,6771787.563,-4.62885,1024
6,20,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038073.56,NaN,NaN,5.19037,1064922.774,1.81983,1024
6,20,5,DSBAM,Saleh model,25000,20000,0.25,2094332.836,NaN,NaN,83.7733,2115868.639,-2.5797,819
6,21,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110354.77,NaN,NaN,84.4142,2141041.431,8.53637,819
6,21,2,DSBAM,Cubic polynomial,25000,20000,0.25,2093317.033,NaN,NaN,83.7327,2096148.058,10.4398,819
6,21,3,FM,Lookup table,12500,10000,0.25,1096654.036,NaN,NaN,87.7323,6773400.5,-4.62884,1024
6,21,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038077.012,NaN,NaN,5.19039,1065035.493,1.81983,1024
6,21,5,DSBAM,Saleh model,25000,20000,0.25,2094332.815,NaN,NaN,83.7733,2115767.692,-2.5797,819
6,22,1,FM,Lookup table,12500,10000,0.25,1096652.265,NaN,NaN,87.7322,6772052.524,-4.62883,1024
6,22,2,FM,Cubic polynomial,200000,159744.4089,0.25,1038073.045,NaN,NaN,5.19037,1065150.89,1.81983,1024
6,23,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110952.954,NaN,NaN,84.4381,2157991,21.5262,614
6,23,2,DSBAM,Cubic polynomial,25000,20000,0.25,2093610.149,NaN,NaN,83.7444,2097585.442,26.0005,614
6,23,3,FM,Lookup table,12500,10000,0.25,1096658.831,NaN,NaN,87.7327,6773783.114,-4.62883,1024
6,23,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038072.997,NaN,NaN,5.19036,1065269.964,1.81983,1024
6,23,5,DSBAM,Saleh model,25000,20000,0.25,2094623.092,NaN,NaN,83.7849,2121972.482,-7.68937,614
6,24,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,1101163.609,NaN,NaN,44.0465,1121560.032,21.5261,1012
6,24,2,DSBAM,Cubic polynomial,25000,20000,0.25,1041027.419,NaN,NaN,41.6411,1036230.511,25.9962,1012
6,24,3,FM,Lookup table,12500,10000,0.25,1096672.818,NaN,NaN,87.7338,6778595.265,-4.62886,1024
6,24,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038071.266,NaN,NaN,5.19036,1065388.357,1.81983,1024
6,24,5,DSBAM,Saleh model,25000,20000,0.25,1019623.907,NaN,NaN,40.785,1115971.409,-7.68937,1012
6,25,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,1101179.444,NaN,NaN,44.0472,1116800.957,-5.74423,1012
6,25,2,DSBAM,Cubic polynomial,25000,20000,0.25,1041020.561,NaN,NaN,41.6408,1052997.188,-9.19977,1012
6,25,3,FM,Cubic polynomial,200000,159744.4089,0.25,1038068.764,NaN,NaN,5.19034,4509104.502,0.254999,1024
6,25,4,DSBAM,Saleh model,25000,20000,0.25,1019624.179,NaN,NaN,40.785,1103606.122,1.35851,1012
6,26,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110931.807,NaN,NaN,84.4373,2146836.933,-5.74423,614
6,26,2,DSBAM,Cubic polynomial,25000,20000,0.25,2093611.862,NaN,NaN,83.7445,2097221.828,-9.19977,614
6,26,3,FM,Cubic polynomial,200000,159744.4089,0.25,1038069.316,NaN,NaN,5.19035,4577612.166,0.255,1024
6,26,4,DSBAM,Saleh model,25000,20000,0.25,2094623.13,NaN,NaN,83.7849,2117022.548,1.35851,614
6,27,1,FM,Lookup table,12500,10000,0.25,2101557.936,NaN,NaN,168.125,2112583.827,-6.17833,972
6,27,2,FM,Cubic polynomial,200000,159744.4089,0.25,1038071.496,NaN,NaN,5.19036,4645515.185,0.255002,1024
6,28,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110402.793,NaN,NaN,84.4161,2156635.71,1.30753,819
6,28,2,DSBAM,Cubic polynomial,25000,20000,0.25,2093317.876,NaN,NaN,83.7327,2096620.959,8.53924,819
6,28,3,FM,Lookup table,12500,10000,0.25,1096649.606,NaN,NaN,87.732,1105710.858,-6.17833,1024
6,28,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038073.56,NaN,NaN,5.19037,4712618.389,0.255001,1024
6,28,5,DSBAM,Saleh model,25000,20000,0.25,2094332.836,NaN,NaN,83.7733,2114727.065,12.7148,819
6,29,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110354.77,NaN,NaN,84.4142,2158414.752,1.30753,819
6,29,2,DSBAM,Cubic polynomial,25000,20000,0.25,2093317.033,NaN,NaN,83.7327,2096633.386,8.53924,819
6,29,3,FM,Lookup table,12500,10000,0.25,1096654.036,NaN,NaN,87.7323,1105715.14,-6.17833,1024
6,29,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038077.012,NaN,NaN,5.19039,4778883.379,0.255001,1024
6,29,5,DSBAM,Saleh model,25000,20000,0.25,2094332.815,NaN,NaN,83.7733,2114834.084,12.7148,819
6,30,1,FM,Lookup table,12500,10000,0.25,1096652.265,NaN,NaN,87.7322,1105714.177,-6.17833,1024
6,30,2,FM,Cubic polynomial,200000,159744.4089,0.25,1038073.045,NaN,NaN,5.19037,4844535.962,0.255002,1024
6,31,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110952.954,NaN,NaN,84.4381,2226248.973,19.0434,614
6,31,2,DSBAM,Cubic polynomial,25000,20000,0.25,2093610.149,NaN,NaN,83.7444,2122691.891,-7.45206,614
6,31,3,FM,Lookup table,12500,10000,0.25,1096658.831,NaN,NaN,87.7327,1105720.562,-6.17833,1024
6,31,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038072.997,NaN,NaN,5.19036,4912813.793,0.255001,1024
6,31,5,DSBAM,Saleh model,25000,20000,0.25,2094623.092,NaN,NaN,83.7849,2301789.91,22.8499,614
6,32,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,1101163.609,NaN,NaN,44.0465,1149720.247,19.0434,1012
6,32,2,DSBAM,Cubic polynomial,25000,20000,0.25,1041027.419,NaN,NaN,41.6411,1095847.852,-7.45206,1012
6,32,3,FM,Lookup table,12500,10000,0.25,1096672.818,NaN,NaN,87.7338,1105733.75,-6.17833,1024
6,32,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038071.266,NaN,NaN,5.19036,4984364.672,0.255001,1024
6,32,5,DSBAM,Saleh model,25000,20000,0.25,1019623.907,NaN,NaN,40.785,1329669.484,22.8491,1012
7,1,1,OFDM,Ghorbani model,20000000,16000000,0.25,20854509.62,NaN,NaN,1.04273,20854541.68,-8.73012,424
7,1,2,OFDM,Lookup table,20000000,16000000,0.25,19890516.31,NaN,NaN,0.994526,19890520.19,21.6352,1024
7,2,1,OFDM,Ghorbani model,20000000,16000000,0.25,41496423.82,NaN,NaN,2.07482,41496500.91,-9.05045,1024
7,2,2,OFDM,Lookup table,20000000,16000000,0.25,45923433.44,NaN,NaN,2.29617,45923346.6,21.4256,819
7,3,1,OFDM,Ghorbani model,20000000,16000000,0.25,41495363.63,NaN,NaN,2.07477,41495385.48,-8.88292,1024
7,4,1,OFDM,Ghorbani model,20000000,16000000,0.25,41480912.54,NaN,NaN,2.07405,41480877.07,-8.92994,1024
7,4,2,OFDM,Lookup table,20000000,16000000,0.25,20572272.1,NaN,NaN,1.02861,20572313.41,10.0566,410
7,5,1,OFDM,Ghorbani model,20000000,16000000,0.25,41473960.05,NaN,NaN,2.0737,41473981.58,-9.04469,1024
7,5,2,OFDM,Lookup table,20000000,16000000,0.25,45632461.92,NaN,NaN,2.28162,45632449.11,9.74705,1024
7,6,1,OFDM,Ghorbani model,20000000,16000000,0.25,41518224.79,NaN,NaN,2.07591,41518263.37,-9.06686,1024
7,6,2,OFDM,Lookup table,20000000,16000000,0.25,49556293.92,NaN,NaN,2.47781,49556287.49,9.5562,410
7,7,1,OFDM,Ghorbani model,20000000,16000000,0.25,41557613.47,NaN,NaN,2.07788,41557626.87,-8.91227,1024
7,8,1,OFDM,Ghorbani model,20000000,16000000,0.25,41875359.93,NaN,NaN,2.09377,41875356.2,-8.85346,805
7,8,2,OFDM,Lookup table,20000000,16000000,0.25,20414010.41,NaN,NaN,1.0207,20414005.42,21.5045,819
7,9,1,OFDM,Lookup table,20000000,16000000,0.25,49499603.54,NaN,NaN,2.47498,49499644.28,21.7273,1024
7,10,1,OFDM,Ghorbani model,20000000,16000000,0.25,20854509.62,NaN,NaN,1.04273,20854548.06,26.4962,424
7,10,2,OFDM,Lookup table,20000000,16000000,0.25,19890516.31,NaN,NaN,0.994526,19890520.82,7.59061,1024
7,11,1,OFDM,Ghorbani model,20000000,16000000,0.25,41496423.82,NaN,NaN,2.07482,41496516.34,26.1759,1024
7,11,2,OFDM,Lookup table,20000000,16000000,0.25,45923433.44,NaN,NaN,2.29617,45923332.07,7.38112,819
7,12,1,OFDM,Ghorbani model,20000000,16000000,0.25,41495363.63,NaN,NaN,2.07477,41495389.85,26.3435,1024
7,13,1,OFDM,Ghorbani model,20000000,16000000,0.25,41480912.54,NaN,NaN,2.07405,41480869.88,26.2964,1024
7,13,2,OFDM,Lookup table,20000000,16000000,0.25,20572272.1,NaN,NaN,1.02861,20572320.31,15.055,410
7,14,1,OFDM,Ghorbani model,20000000,16000000,0.25,41473960.05,NaN,NaN,2.0737,41473985.88,26.1816,1024
7,14,2,OFDM,Lookup table,20000000,16000000,0.25,45632461.92,NaN,NaN,2.28162,45632446.95,14.7455,1024
7,15,1,OFDM,Ghorbani model,20000000,16000000,0.25,41518224.79,NaN,NaN,2.07591,41518271.12,26.1595,1024
7,15,2,OFDM,Lookup table,20000000,16000000,0.25,49556293.92,NaN,NaN,2.47781,49556286.41,14.5546,410
7,16,1,OFDM,Ghorbani model,20000000,16000000,0.25,41557613.47,NaN,NaN,2.07788,41557629.57,26.3141,1024
7,17,1,OFDM,Ghorbani model,20000000,16000000,0.25,41875359.93,NaN,NaN,2.09377,41875355.4,26.3729,805
7,17,2,OFDM,Lookup table,20000000,16000000,0.25,20414010.41,NaN,NaN,1.0207,20414004.57,19.7195,819
7,18,1,OFDM,Lookup table,20000000,16000000,0.25,49499603.54,NaN,NaN,2.47498,49499651.11,19.9422,1024
7,19,1,OFDM,Ghorbani model,20000000,16000000,0.25,20854509.62,NaN,NaN,1.04273,20854536.3,6.5646,424
7,19,2,OFDM,Lookup table,20000000,16000000,0.25,19890516.31,NaN,NaN,0.994526,19890521.46,14.9035,1024
7,20,1,OFDM,Ghorbani model,20000000,16000000,0.25,41496423.82,NaN,NaN,2.07482,41496487.92,6.24428,1024
7,20,2,OFDM,Lookup table,20000000,16000000,0.25,45923433.44,NaN,NaN,2.29617,45923316.89,14.694,819
7,21,1,OFDM,Ghorbani model,20000000,16000000,0.25,41495363.63,NaN,NaN,2.07477,41495381.79,6.4118,1024
7,22,1,OFDM,Ghorbani model,20000000,16000000,0.25,41480912.54,NaN,NaN,2.07405,41480883.1,6.36479,1024
7,22,2,OFDM,Lookup table,20000000,16000000,0.25,20572272.1,NaN,NaN,1.02861,20572327.51,10.9717,410
7,23,1,OFDM,Ghorbani model,20000000,16000000,0.25,41473960.05,NaN,NaN,2.0737,41473977.95,6.25004,1024
7,23,2,OFDM,Lookup table,20000000,16000000,0.25,45632461.92,NaN,NaN,2.28162,45632444.69,10.6621,1024
7,24,1,OFDM,Ghorbani model,20000000,16000000,0.25,41518224.79,NaN,NaN,2.07591,41518256.85,6.22787,1024
7,24,2,OFDM,Lookup table,20000000,16000000,0.25,49556293.92,NaN,NaN,2.47781,49556285.28,10.4713,410
7,25,1,OFDM,Ghorbani model,20000000,16000000,0.25,41557613.47,NaN,NaN,2.07788,41557624.61,6.38246,1024
7,26,1,OFDM,Ghorbani model,20000000,16000000,0.25,41875359.93,NaN,NaN,2.09377,41875356.85,6.44127,805
7,26,2,OFDM,Lookup table,20000000,16000000,0.25,20414010.41,NaN,NaN,1.0207,20414003.67,25.8424,819
7,27,1,OFDM,Lookup table,20000000,16000000,0.25,49499603.54,NaN,NaN,2.47498,49499658.25,26.0651,1024
7,28,1,OFDM,Ghorbani model,20000000,16000000,0.25,20854509.62,NaN,NaN,1.04273,20854470.89,-5.21716,424
7,28,2,OFDM,Lookup table,20000000,16000000,0.25,19890516.31,NaN,NaN,0.994526,19890510.62,-8.89417,1024
7,29,1,OFDM,Ghorbani model,20000000,16000000,0.25,41496423.82,NaN,NaN,2.07482,41496331.61,-5.53749,1024
7,29,2,OFDM,Lookup table,20000000,16000000,0.25,45923433.44,NaN,NaN,2.29617,45923550.7,-9.10366,819
7,30,1,OFDM,Ghorbani model,20000000,16000000,0.25,41495363.63,NaN,NaN,2.07477,41495337.56,-5.36996,1024
7,31,1,OFDM,Ghorbani model,20000000,16000000,0.25,41480912.54,NaN,NaN,2.07405,41480954,-5.41698,1024
7,31,2,OFDM,Lookup table,20000000,16000000,0.25,20572272.1,NaN,NaN,1.02861,20572216.08,9.0706,410
7,32,1,OFDM,Ghorbani model,20000000,16000000,0.25,41473960.05,NaN,NaN,2.0737,41473934.23,-5.53173,1024
7,32,2,OFDM,Lookup table,20000000,16000000,0.25,45632461.92,NaN,NaN,2.28162,45632478.94,8.76107,1024
7,33,1,OFDM,Ghorbani model,20000000,16000000,0.25,41518224.79,NaN,NaN,2.07591,41518178.92,-5.5539,1024
7,33,2,OFDM,Lookup table,20000000,16000000,0.25,49556293.92,NaN,NaN,2.47781,49556302.53,8.57022,410
7,34,1,OFDM,Ghorbani model,20000000,16000000,0.25,41557613.47,NaN,NaN,2.07788,41557597.58,-5.3993,1024
7,35,1,OFDM,Ghorbani model,20000000,16000000,0.25,41875359.93,NaN,NaN,2.09377,41875363.94,-5.3405,805
7,35,2,OFDM,Lookup table,20000000,16000000,0.25,20414010.41,NaN,NaN,1.0207,20414016.81,-7.64205,819
7,36,1,OFDM,Lookup table,20000000,16000000,0.25,49499603.54,NaN,NaN,2.47498,49499548.66,-7.41931,1024
8,1,1,GFSK,Cubic polynomial,25000,20000,0.25,1079886.751,NaN,NaN,43.1955,1079909.566,-9.25724,962
8,1,2,FSK,Lookup table,100000,80000,0.25,1047774.583,NaN,NaN,10.4777,1047887.786,21.113,1024
8,1,3,QAM,Modified Rapp model,25000,20000,0.25,2086980.663,22061.36414,94.5989,83.4792,2086208.879,-5.93293,706
8,1,4,GFSK,Hyperbolic tangent,25000,20000,0.25,1035131.281,NaN,NaN,41.4053,1034457.947,15.8247,962
8,1,5,QAM,Ghorbani model,12500,10000,0.25,1059683.173,11030.68207,96.0669,84.7747,1021116.537,20.397,1000
8,1,6,GFSK,Cubic polynomial,100000,80000,0.25,1112959.046,NaN,NaN,11.1296,1112949.807,6.40032,1024
8,1,7,GFSK,Saleh model,25000,20000,0.25,1026629.479,NaN,NaN,41.0652,1026646.732,18.1552,962
8,1,8,FSK,Ghorbani model,100000,80000,0.25,1169709.158,NaN,NaN,11.6971,1170047.589,21.4755,1024
8,2,1,GFSK,Cubic polynomial,25000,20000,0.25,2087688.863,NaN,NaN,83.5076,2087674.949,-9.25728,577
8,2,2,FSK,Lookup table,100000,80000,0.25,2098419.99,NaN,NaN,20.9842,2098418.01,20.9411,614
8,2,3,QAM,Modified Rapp model,25000,20000,0.25,1080156.718,22061.36414,48.9615,43.2063,1079599.106,-5.93293,962
8,2,4,GFSK,Hyperbolic tangent,25000,20000,0.25,2094276.168,NaN,NaN,83.771,2094219.548,15.821,577
8,2,5,QAM,Ghorbani model,12500,10000,0.25,2096191.438,11030.68207,190.033,167.695,2094911.755,20.3972,600
8,2,6,GFSK,Cubic polynomial,100000,80000,0.25,2114759.799,NaN,NaN,21.1476,2114803.014,6.3156,614
8,2,7,GFSK,Saleh model,25000,20000,0.25,2094822.439,NaN,NaN,83.7929,2094820.616,18.1544,577
8,2,8,FSK,Ghorbani model,100000,80000,0.25,2096399.606,NaN,NaN,20.964,2096232.092,19.3515,614
8,3,1,QAM,Modified Rapp model,25000,20000,0.25,1082652.402,22061.36414,49.0746,43.3061,1081019.486,-5.93293,962
8,4,1,GFSK,Cubic polynomial,25000,20000,0.25,2090274.5,NaN,NaN,83.611,2090272.952,0.996181,770
8,4,2,FSK,Lookup table,100000,80000,0.25,2110813.653,NaN,NaN,21.1081,2110854.4,9.52256,782
8,4,3,QAM,Modified Rapp model,25000,20000,0.25,1081522.179,22061.36414,49.0234,43.2609,1084144.366,-5.93293,962
8,4,4,GFSK,Hyperbolic tangent,25000,20000,0.25,2094234.075,NaN,NaN,83.7694,2094233.9,12.4441,770
8,4,5,QAM,Ghorbani model,12500,10000,0.25,2095440.951,11030.68207,189.965,167.635,2095216.232,21.4809,800
8,4,6,GFSK,Cubic polynomial,100000,80000,0.25,2113703.701,NaN,NaN,21.137,2113692.538,8.20559,782
8,4,7,GFSK,Saleh model,25000,20000,0.25,2093803.364,NaN,NaN,83.7521,2093807.429,-0.696139,770
8,4,8,FSK,Ghorbani model,100000,80000,0.25,2144653.196,NaN,NaN,21.4465,2144678.938,-9.52364,782
8,5,1,GFSK,Cubic polynomial,25000,20000,0.25,2087093.919,NaN,NaN,83.4838,2087095.686,0.987874,770
8,5,2,FSK,Lookup table,100000,80000,0.25,2097979.874,NaN,NaN,20.9798,2097981.592,9.51526,782
8,5,3,QAM,Modified Rapp model,25000,20000,0.25,1080954.793,22061.36414,48.9976,43.2382,1078258.15,-5.93293,962
8,5,4,GFSK,Hyperbolic tangent,25000,20000,0.25,2093871.787,NaN,NaN,83.7549,2093862.318,12.4439,770
8,5,5,QAM,Ghorbani model,12500,10000,0.25,2095338.371,11030.68207,189.955,167.627,2095333.807,21.4801,800
8,5,6,GFSK,Cubic polynomial,100000,80000,0.25,2089230.348,NaN,NaN,20.8923,2089219.769,8.16925,782
8,5,7,GFSK,Saleh model,25000,20000,0.25,2093802.565,NaN,NaN,83.7521,2093806.596,-0.696142,770
8,5,8,FSK,Ghorbani model,100000,80000,0.25,2118118.164,NaN,NaN,21.1812,2118133.006,-9.52391,782
8,6,1,QAM,Modified Rapp model,25000,20000,0.25,1079409.781,22061.36414,48.9276,43.1764,1076014.948,-5.93293,962
8,7,1,GFSK,Cubic polynomial,25000,20000,0.25,2091145.077,NaN,NaN,83.6458,2091151.486,4.67157,577
8,7,2,FSK,Lookup table,100000,80000,0.25,2114762.427,NaN,NaN,21.1476,2114784.314,21.325,614
8,7,3,QAM,Modified Rapp model,25000,20000,0.25,2088012.219,22061.36414,94.6457,83.5205,2086825.619,-5.93293,727
8,7,4,GFSK,Hyperbolic tangent,25000,20000,0.25,2094784.618,NaN,NaN,83.7914,2094788.585,23.2647,577
8,7,5,QAM,Ghorbani model,12500,10000,0.25,2103939.415,11030.68207,190.735,168.315,2094777.891,1.44912,600
8,7,6,GFSK,Cubic polynomial,100000,80000,0.25,2115078.312,NaN,NaN,21.1508,2115081.421,21.1471,614
8,7,7,GFSK,Saleh model,25000,20000,0.25,2094815.888,NaN,NaN,83.7926,2094816.401,-4.92916,577
8,7,8,FSK,Ghorbani model,100000,80000,0.25,2115682.15,NaN,NaN,21.1568,2115698.16,0.0258171,614
8,8,1,GFSK,Cubic polynomial,25000,20000,0.25,1061826.133,NaN,NaN,42.473,1061779.21,4.66794,962
8,8,2,FSK,Lookup table,100000,80000,0.25,1100366.586,NaN,NaN,11.0037,1100366.498,21.1971,1024
8,8,3,GFSK,Hyperbolic tangent,25000,20000,0.25,1035206.971,NaN,NaN,41.4083,1035399.423,23.2647,962
8,8,4,QAM,Ghorbani model,12500,10000,0.25,1024362.489,11030.68207,92.8648,81.949,1022830.541,1.44912,1000
8,8,5,GFSK,Cubic polynomial,100000,80000,0.25,1076550.145,NaN,NaN,10.7655,1076455.521,20.4213,1024
8,8,6,GFSK,Saleh model,25000,20000,0.25,1019297.726,NaN,NaN,40.7719,1019305.018,-4.92916,962
8,8,7,FSK,Ghorbani model,100000,80000,0.25,1027955.125,NaN,NaN,10.2796,1028477.601,-0.000993751,1024
8,9,1,GFSK,Cubic polynomial,25000,20000,0.25,1079886.751,NaN,NaN,43.1955,1079726.578,24.6538,962
8,9,2,FSK,Lookup table,100000,80000,0.25,1047774.583,NaN,NaN,10.4777,1047672.171,7.28376,1024
8,9,3,QAM,Modified Rapp model,25000,20000,0.25,2086980.663,22061.36414,94.5989,83.4792,2085844.98,11.6533,706
8,9,4,GFSK,Hyperbolic tangent,25000,20000,0.25,1035131.281,NaN,NaN,41.4053,1035104.038,-6.43242,962
8,9,5,QAM,Ghorbani model,12500,10000,0.25,1059683.173,11030.68207,96.0669,84.7747,1027766.754,2.74501,1000
8,9,6,GFSK,Cubic polynomial,100000,80000,0.25,1112959.046,NaN,NaN,11.1296,1112979.121,15.3724,1024
8,9,7,GFSK,Saleh model,25000,20000,0.25,1026629.479,NaN,NaN,41.0652,1026559.877,13.6803,962
8,9,8,FSK,Ghorbani model,100000,80000,0.25,1169709.158,NaN,NaN,11.6971,1169195.118,10.6833,1024
8,10,1,GFSK,Cubic polynomial,25000,20000,0.25,2087688.863,NaN,NaN,83.5076,2087726.255,24.1591,577
8,10,2,FSK,Lookup table,100000,80000,0.25,2098419.99,NaN,NaN,20.9842,2098429.619,7.28315,614
8,10,3,QAM,Modified Rapp model,25000,20000,0.25,1080156.718,22061.36414,48.9615,43.2063,1079961.867,11.6533,962
8,10,4,GFSK,Hyperbolic tangent,25000,20000,0.25,2094276.168,NaN,NaN,83.771,2094260.013,-6.43242,577
8,10,5,QAM,Ghorbani model,12500,10000,0.25,2096191.438,11030.68207,190.033,167.695,2095093.166,2.74503,600
8,10,6,GFSK,Cubic polynomial,100000,80000,0.25,2114759.799,NaN,NaN,21.1476,2114766.725,15.2871,614
8,10,7,GFSK,Saleh model,25000,20000,0.25,2094822.439,NaN,NaN,83.7929,2094827.172,13.6803,577
8,10,8,FSK,Ghorbani model,100000,80000,0.25,2096399.606,NaN,NaN,20.964,2096661.629,10.6284,614
8,11,1,QAM,Modified Rapp model,25000,20000,0.25,1082652.402,22061.36414,49.0746,43.3061,1082531.425,11.6533,962
8,12,1,GFSK,Cubic polynomial,25000,20000,0.25,2090274.5,NaN,NaN,83.611,2090285.354,6.95405,770
8,12,2,FSK,Lookup table,100000,80000,0.25,2110813.653,NaN,NaN,21.1081,2110823.242,14.5056,782
8,12,3,QAM,Modified Rapp model,25000,20000,0.25,1081522.179,22061.36414,49.0234,43.2609,1074695.466,11.6531,962
8,12,4,GFSK,Hyperbolic tangent,25000,20000,0.25,2094234.075,NaN,NaN,83.7694,2094235.606,3.87674,770
8,12,5,QAM,Ghorbani model,12500,10000,0.25,2095440.951,11030.68207,189.965,167.635,2094633.556,18.3251,800
8,12,6,GFSK,Cubic polynomial,100000,80000,0.25,2113703.701,NaN,NaN,21.137,2113731.838,18.8512,782
8,12,7,GFSK,Saleh model,25000,20000,0.25,2093803.364,NaN,NaN,83.7521,2093802.154,26.8789,770
8,12,8,FSK,Ghorbani model,100000,80000,0.25,2144653.196,NaN,NaN,21.4465,2144752.856,11.1134,782
8,13,1,GFSK,Cubic polynomial,25000,20000,0.25,2087093.919,NaN,NaN,83.4838,2087105.672,6.94719,770
8,13,2,FSK,Lookup table,100000,80000,0.25,2097979.874,NaN,NaN,20.9798,2097949.128,14.4828,782
8,13,3,QAM,Modified Rapp model,25000,20000,0.25,1080954.793,22061.36414,48.9976,43.2382,1078800.178,11.6533,962
8,13,4,GFSK,Hyperbolic tangent,25000,20000,0.25,2093871.787,NaN,NaN,83.7549,2093866.28,3.87674,770
8,13,5,QAM,Ghorbani model,12500,10000,0.25,2095338.371,11030.68207,189.955,167.627,2095322.6,18.325,800
8,13,6,GFSK,Cubic polynomial,100000,80000,0.25,2089230.348,NaN,NaN,20.8923,2089241.622,18.6244,782
8,13,7,GFSK,Saleh model,25000,20000,0.25,2093802.565,NaN,NaN,83.7521,2093802.377,26.8748,770
8,13,8,FSK,Ghorbani model,100000,80000,0.25,2118118.164,NaN,NaN,21.1812,2118159.717,11.0738,782
8,14,1,QAM,Modified Rapp model,25000,20000,0.25,1079409.781,22061.36414,48.9276,43.1764,1077820.703,11.6533,962
8,15,1,GFSK,Cubic polynomial,25000,20000,0.25,2091145.077,NaN,NaN,83.6458,2091133.86,-8.77938,577
8,15,2,FSK,Lookup table,100000,80000,0.25,2114762.427,NaN,NaN,21.1476,2114688.042,19.7114,614
8,15,3,QAM,Modified Rapp model,25000,20000,0.25,2088012.219,22061.36414,94.6457,83.5205,2087723.709,11.6533,727
8,15,4,GFSK,Hyperbolic tangent,25000,20000,0.25,2094784.618,NaN,NaN,83.7914,2094786.769,9.46933,577
8,15,5,QAM,Ghorbani model,12500,10000,0.25,2103939.415,11030.68207,190.735,168.315,2095506.685,18.8514,600
8,15,6,GFSK,Cubic polynomial,100000,80000,0.25,2115078.312,NaN,NaN,21.1508,2115123.479,-7.28498,614
8,15,7,GFSK,Saleh model,25000,20000,0.25,2094815.888,NaN,NaN,83.7926,2094817.865,15.9335,577
8,15,8,FSK,Ghorbani model,100000,80000,0.25,2115682.15,NaN,NaN,21.1568,2115681.795,3.18622,614
8,16,1,GFSK,Cubic polynomial,25000,20000,0.25,1061826.133,NaN,NaN,42.473,1061796.408,-8.77945,962
8,16,2,FSK,Lookup table,100000,80000,0.25,1100366.586,NaN,NaN,11.0037,1100289.479,19.6844,1024
8,16,3,GFSK,Hyperbolic tangent,25000,20000,0.25,1035206.971,NaN,NaN,41.4083,1035286.378,9.46933,962
8,16,4,QAM,Ghorbani model,12500,10000,0.25,1024362.489,11030.68207,92.8648,81.949,1025046.06,18.8517,1000
8,16,5,GFSK,Cubic polynomial,100000,80000,0.25,1076550.145,NaN,NaN,10.7655,1076651.617,-7.28512,1024
8,16,6,GFSK,Saleh model,25000,20000,0.25,1019297.726,NaN,NaN,40.7719,1019302.36,15.9335,962
8,16,7,FSK,Ghorbani model,100000,80000,0.25,1027955.125,NaN,NaN,10.2796,1028102.532,3.18594,1024
8,17,1,GFSK,Cubic polynomial,25000,20000,0.25,1079886.751,NaN,NaN,43.1955,1079892.382,6.03678,962
