scenario,frame,src,family,paMethod,plannedBwHz,rsHz,beta,execObwHz,theoryCleanObwHz,ratioVsTheory,ratioVsAllocation,measObwHz,snrDb,activeN
8,14,1,QAM,Hyperbolic tangent,25000,20000,0.25,1097636.394,22061.36414,49.7538,43.9055,1094154.436,11.6396,960
8,15,1,GFSK,Saleh model,25000,20000,0.25,2111846.902,NaN,NaN,84.4739,2112032.098,-8.71052,575
8,15,2,FSK,Modified Rapp model,100000,80000,0.25,2108632.899,NaN,NaN,21.0863,2108567.936,-8.54949,612
8,15,3,QAM,Hyperbolic tangent,25000,20000,0.25,2109298.307,22061.36414,95.6105,84.3719,2105729.554,32.8552,725
8,15,4,GFSK,Ghorbani model,25000,20000,0.25,2106538.22,NaN,NaN,84.2615,2106535.049,30.4322,575
8,15,5,QAM,Saleh model,12500,10000,0.25,2109873.777,11030.68207,191.273,168.79,2112440.857,17.5671,598
8,15,6,GFSK,Saleh model,100000,80000,0.25,2138172.646,NaN,NaN,21.3817,2137978.203,-13.5644,612
8,15,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2106368.89,NaN,NaN,84.2548,2106356.319,26.9661,575
8,15,8,FSK,Ghorbani model,100000,80000,0.25,2105168.022,NaN,NaN,21.0517,2105154.319,-4.28475,612
8,16,1,GFSK,Saleh model,25000,20000,0.25,1091625.352,NaN,NaN,43.665,1091731.568,-8.7933,960
8,16,2,FSK,Modified Rapp model,100000,80000,0.25,1108567.192,NaN,NaN,11.0857,1108417.151,-8.16595,1022
8,16,3,GFSK,Ghorbani model,25000,20000,0.25,1072895.742,NaN,NaN,42.9158,1072883.82,30.5264,960
8,16,4,QAM,Saleh model,12500,10000,0.25,1072969.599,11030.68207,97.2714,85.8376,1062188.759,28.1635,998
8,16,5,GFSK,Saleh model,100000,80000,0.25,1112149.98,NaN,NaN,11.1215,1112049.885,-13.0985,1022
8,16,6,GFSK,Hyperbolic tangent,25000,20000,0.25,1065850.056,NaN,NaN,42.634,1065822.483,27.0902,960
8,16,7,FSK,Ghorbani model,100000,80000,0.25,1149926.138,NaN,NaN,11.4993,1149966.953,-4.07182,1022
8,17,1,GFSK,Saleh model,25000,20000,0.25,1091492.914,NaN,NaN,43.6597,1091459.123,5.79739,960
8,17,2,FSK,Modified Rapp model,100000,80000,0.25,1089295.072,NaN,NaN,10.893,1089298.011,0.496069,1022
8,17,3,QAM,Hyperbolic tangent,25000,20000,0.25,2108734.965,22061.36414,95.585,84.3494,2106093.229,21.9282,704
8,17,4,GFSK,Ghorbani model,25000,20000,0.25,1064523.416,NaN,NaN,42.5809,1064227.324,31.3827,960
8,17,5,QAM,Saleh model,12500,10000,0.25,1094199.6,11030.68207,99.196,87.536,1063070.134,26.7384,998
8,17,6,GFSK,Saleh model,100000,80000,0.25,1122386.78,NaN,NaN,11.2239,1122388.468,-2.68667,1022
8,17,7,GFSK,Hyperbolic tangent,25000,20000,0.25,1065871.975,NaN,NaN,42.6349,1065901.249,22.7249,960
8,17,8,FSK,Ghorbani model,100000,80000,0.25,1192408.17,NaN,NaN,11.9241,1192429.095,1.01975,1022
8,18,1,GFSK,Saleh model,25000,20000,0.25,2107276.97,NaN,NaN,84.2911,2107236.35,5.92912,575
8,18,2,FSK,Modified Rapp model,100000,80000,0.25,2134791.956,NaN,NaN,21.3479,2134946.264,0.663772,612
8,18,3,QAM,Hyperbolic tangent,25000,20000,0.25,1101110.308,22061.36414,49.9113,44.0444,1087998.843,32.7753,960
8,18,4,GFSK,Ghorbani model,25000,20000,0.25,2105943.512,NaN,NaN,84.2377,2105913.036,31.656,575
8,18,5,QAM,Saleh model,12500,10000,0.25,2109899.101,11030.68207,191.275,168.792,2112778.359,22.555,598
8,18,6,GFSK,Saleh model,100000,80000,0.25,2137912.683,NaN,NaN,21.3791,2137886.919,-2.59647,612
8,18,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2106331.3,NaN,NaN,84.2533,2106332.448,22.9386,575
8,18,8,FSK,Ghorbani model,100000,80000,0.25,2105138.271,NaN,NaN,21.0514,2105135.606,0.972093,612
8,19,1,QAM,Hyperbolic tangent,25000,20000,0.25,1091180.201,22061.36414,49.4611,43.6472,1087918.264,-4.39424,960
8,20,1,GFSK,Saleh model,25000,20000,0.25,2104771.604,NaN,NaN,84.1909,2104784.116,8.38158,768
8,20,2,FSK,Modified Rapp model,100000,80000,0.25,2106063.547,NaN,NaN,21.0606,2106073.61,9.06092,780
8,20,3,QAM,Hyperbolic tangent,25000,20000,0.25,1091752.087,22061.36414,49.4871,43.6701,1086551.978,33.4915,960
8,20,4,GFSK,Ghorbani model,25000,20000,0.25,2103116.487,NaN,NaN,84.1247,2103146.169,30.8448,768
8,20,5,QAM,Saleh model,12500,10000,0.25,2103990.098,11030.68207,190.74,168.319,2102330.461,29.7545,798
8,20,6,GFSK,Saleh model,100000,80000,0.25,2131787.248,NaN,NaN,21.3179,2131832.106,-8.83395,780
8,20,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2102986.975,NaN,NaN,84.1195,2102994.312,32.9375,768
8,20,8,FSK,Ghorbani model,100000,80000,0.25,2101526.715,NaN,NaN,21.0153,2101544.096,-14.7101,780
8,21,1,GFSK,Saleh model,25000,20000,0.25,2099840.897,NaN,NaN,83.9936,2099849.724,8.47036,768
8,21,2,FSK,Modified Rapp model,100000,80000,0.25,2105356.93,NaN,NaN,21.0536,2105364.507,9.20733,780
8,21,3,QAM,Hyperbolic tangent,25000,20000,0.25,1093081.239,22061.36414,49.5473,43.7232,1088535.456,34.7756,960
8,21,4,GFSK,Ghorbani model,25000,20000,0.25,2102605.172,NaN,NaN,84.1042,2102626.196,31.0441,768
8,21,5,QAM,Saleh model,12500,10000,0.25,2103957.767,11030.68207,190.737,168.317,2103664.172,21.7314,798
8,21,6,GFSK,Saleh model,100000,80000,0.25,2131787.9,NaN,NaN,21.3179,2131830.701,-8.57309,780
8,21,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2107658.637,NaN,NaN,84.3063,2107672.439,33.363,768
8,21,8,FSK,Ghorbani model,100000,80000,0.25,2134220.78,NaN,NaN,21.3422,2134295.291,-14.521,780
8,22,1,QAM,Hyperbolic tangent,25000,20000,0.25,1097636.394,22061.36414,49.7538,43.9055,1093993.794,-4.71542,960
8,23,1,GFSK,Saleh model,25000,20000,0.25,2111846.902,NaN,NaN,84.4739,2111731.732,21.2038,575
8,23,2,FSK,Modified Rapp model,100000,80000,0.25,2108632.899,NaN,NaN,21.0863,2108637.994,19.0424,612
8,23,3,QAM,Hyperbolic tangent,25000,20000,0.25,2109298.307,22061.36414,95.6105,84.3719,2102413.991,56.3346,725
8,23,4,GFSK,Ghorbani model,25000,20000,0.25,2106538.22,NaN,NaN,84.2615,2106863.271,34.9107,575
8,23,5,QAM,Saleh model,12500,10000,0.25,2109873.777,11030.68207,191.273,168.79,2105664.574,44.6913,598
8,23,6,GFSK,Saleh model,100000,80000,0.25,2138172.646,NaN,NaN,21.3817,2138164.101,13.7704,612
8,23,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2106368.89,NaN,NaN,84.2548,2106458.312,30.8333,575
8,23,8,FSK,Ghorbani model,100000,80000,0.25,2105168.022,NaN,NaN,21.0517,2105151.97,20.7766,612
8,24,1,GFSK,Saleh model,25000,20000,0.25,1091625.352,NaN,NaN,43.665,1091524.444,21.6612,960
8,24,2,FSK,Modified Rapp model,100000,80000,0.25,1108567.192,NaN,NaN,11.0857,1108527.461,19.6681,1022
8,24,3,GFSK,Ghorbani model,25000,20000,0.25,1072895.742,NaN,NaN,42.9158,1075185.312,34.7668,960
8,24,4,QAM,Saleh model,12500,10000,0.25,1072969.599,11030.68207,97.2714,85.8376,1060066.27,50.0911,998
8,24,5,GFSK,Saleh model,100000,80000,0.25,1112149.98,NaN,NaN,11.1215,1112135.881,14.3724,1022
8,24,6,GFSK,Hyperbolic tangent,25000,20000,0.25,1065850.056,NaN,NaN,42.634,1066267.272,31.1841,960
8,24,7,FSK,Ghorbani model,100000,80000,0.25,1149926.138,NaN,NaN,11.4993,1149974.099,21.4158,1022
8,25,1,GFSK,Saleh model,25000,20000,0.25,1091492.914,NaN,NaN,43.6597,1091476.357,-5.57652,960
8,25,2,FSK,Modified Rapp model,100000,80000,0.25,1089295.072,NaN,NaN,10.893,1089138.528,-8.21796,1022
8,25,3,QAM,Hyperbolic tangent,25000,20000,0.25,2108734.965,22061.36414,95.585,84.3494,2103711.513,33.5709,704
8,25,4,GFSK,Ghorbani model,25000,20000,0.25,1064523.416,NaN,NaN,42.5809,1064278.722,22.7236,960
8,25,5,QAM,Saleh model,12500,10000,0.25,1094199.6,11030.68207,99.196,87.536,1048825.765,16.2831,998
8,25,6,GFSK,Saleh model,100000,80000,0.25,1122386.78,NaN,NaN,11.2239,1122397.565,-5.1242,1022
8,25,7,GFSK,Hyperbolic tangent,25000,20000,0.25,1065871.975,NaN,NaN,42.6349,1066301.88,17.031,960
8,25,8,FSK,Ghorbani model,100000,80000,0.25,1192408.17,NaN,NaN,11.9241,1192277.155,-6.42181,1022
8,26,1,GFSK,Saleh model,25000,20000,0.25,2107276.97,NaN,NaN,84.2911,2107258.565,-5.65314,575
8,26,2,FSK,Modified Rapp model,100000,80000,0.25,2134791.956,NaN,NaN,21.3479,2134706.447,-8.17345,612
8,26,3,QAM,Hyperbolic tangent,25000,20000,0.25,1101110.308,22061.36414,49.9113,44.0444,1095565.206,25.7923,960
8,26,4,GFSK,Ghorbani model,25000,20000,0.25,2105943.512,NaN,NaN,84.2377,2105925.378,22.7229,575
8,26,5,QAM,Saleh model,12500,10000,0.25,2109899.101,11030.68207,191.275,168.792,2107095.721,15.1267,598
8,26,6,GFSK,Saleh model,100000,80000,0.25,2137912.683,NaN,NaN,21.3791,2137957.751,-5.32632,612
8,26,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2106331.3,NaN,NaN,84.2533,2106425.483,16.8263,575
8,26,8,FSK,Ghorbani model,100000,80000,0.25,2105138.271,NaN,NaN,21.0514,2105120.209,-6.69969,612
8,27,1,QAM,Hyperbolic tangent,25000,20000,0.25,1091180.201,22061.36414,49.4611,43.6472,1089169.755,-5.87279,960
8,28,1,GFSK,Saleh model,25000,20000,0.25,2104771.604,NaN,NaN,84.1909,2104692.782,1.23376,768
8,28,2,FSK,Modified Rapp model,100000,80000,0.25,2106063.547,NaN,NaN,21.0606,2106099.546,5.29921,780
8,28,3,QAM,Hyperbolic tangent,25000,20000,0.25,1091752.087,22061.36414,49.4871,43.6701,1089513.266,39.9873,960
8,28,4,GFSK,Ghorbani model,25000,20000,0.25,2103116.487,NaN,NaN,84.1247,2103125.924,36.8571,768
8,28,5,QAM,Saleh model,12500,10000,0.25,2103990.098,11030.68207,190.74,168.319,2103869.429,29.8125,798
8,28,6,GFSK,Saleh model,100000,80000,0.25,2131787.248,NaN,NaN,21.3179,2131747.675,-10.5027,780
8,28,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2102986.975,NaN,NaN,84.1195,2102548.318,8.85599,768
8,28,8,FSK,Ghorbani model,100000,80000,0.25,2101526.715,NaN,NaN,21.0153,2101511.154,-3.61417,780
8,29,1,GFSK,Saleh model,25000,20000,0.25,2099840.897,NaN,NaN,83.9936,2099803.47,1.49591,768
8,29,2,FSK,Modified Rapp model,100000,80000,0.25,2105356.93,NaN,NaN,21.0536,2105384.317,5.4669,780
8,29,3,QAM,Hyperbolic tangent,25000,20000,0.25,1093081.239,22061.36414,49.5473,43.7232,1092993.017,36.4962,960
8,29,4,GFSK,Ghorbani model,25000,20000,0.25,2102605.172,NaN,NaN,84.1042,2102607.774,37.17,768
8,29,5,QAM,Saleh model,12500,10000,0.25,2103957.767,11030.68207,190.737,168.317,2104015.662,28.2368,798
8,29,6,GFSK,Saleh model,100000,80000,0.25,2131787.9,NaN,NaN,21.3179,2131748.011,-10.1517,780
8,29,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2107658.637,NaN,NaN,84.3063,2106868.599,10.2081,768
8,29,8,FSK,Ghorbani model,100000,80000,0.25,2134220.78,NaN,NaN,21.3422,2134234.52,-3.25749,780
8,30,1,QAM,Hyperbolic tangent,25000,20000,0.25,1097636.394,22061.36414,49.7538,43.9055,1092522.971,-6.23511,960
8,31,1,GFSK,Saleh model,25000,20000,0.25,2111846.902,NaN,NaN,84.4739,2111706.59,18.9359,575
8,31,2,FSK,Modified Rapp model,100000,80000,0.25,2108632.899,NaN,NaN,21.0863,2108631.642,22.2972,612
8,31,3,QAM,Hyperbolic tangent,25000,20000,0.25,2109298.307,22061.36414,95.6105,84.3719,2109067.669,52.2128,725
8,31,4,GFSK,Ghorbani model,25000,20000,0.25,2106538.22,NaN,NaN,84.2615,2106522.858,50.9225,575
8,31,5,QAM,Saleh model,12500,10000,0.25,2109873.777,11030.68207,191.273,168.79,2108453.824,47.0566,598
8,31,6,GFSK,Saleh model,100000,80000,0.25,2138172.646,NaN,NaN,21.3817,2138189.49,14.3972,612
8,31,7,GFSK,Hyperbolic tangent,25000,20000,0.25,2106368.89,NaN,NaN,84.2548,2106363.324,52.1736,575
8,31,8,FSK,Ghorbani model,100000,80000,0.25,2105168.022,NaN,NaN,21.0517,2105196.581,12.8286,612
8,32,1,GFSK,Saleh model,25000,20000,0.25,1091625.352,NaN,NaN,43.665,1091513.954,18.8309,960
8,32,2,FSK,Modified Rapp model,100000,80000,0.25,1108567.192,NaN,NaN,11.0857,1108558.366,22.3611,1022
8,32,3,GFSK,Ghorbani model,25000,20000,0.25,1072895.742,NaN,NaN,42.9158,1072801.042,50.8694,960
8,32,4,QAM,Saleh model,12500,10000,0.25,1072969.599,11030.68207,97.2714,85.8376,1065156.978,45.9196,998
8,32,5,GFSK,Saleh model,100000,80000,0.25,1112149.98,NaN,NaN,11.1215,1112159.682,14.4426,1022
8,32,6,GFSK,Hyperbolic tangent,25000,20000,0.25,1065850.056,NaN,NaN,42.634,1065873.879,52.1128,960
8,32,7,FSK,Ghorbani model,100000,80000,0.25,1149926.138,NaN,NaN,11.4993,1149840.382,12.7934,1022
9,1,1,OFDM,Ghorbani model,40000000,32000000,0.25,40063039.48,NaN,NaN,1.00158,39914073.21,-9.25208,1023
9,1,2,OFDM,Saleh model,20000000,16000000,0.25,23128032.9,NaN,NaN,1.1564,21384872.65,-19.2347,45
9,2,1,OFDM,Ghorbani model,40000000,32000000,0.25,40300552.98,NaN,NaN,1.00751,39861645,-9.20763,409
9,2,2,OFDM,Saleh model,20000000,16000000,0.25,20066510.53,NaN,NaN,1.00333,19899881.51,-18.1025,1023
9,3,1,OFDM,Ghorbani model,40000000,32000000,0.25,40126679.76,NaN,NaN,1.00317,39640531.1,1.06839,204
9,3,2,OFDM,Saleh model,20000000,16000000,0.25,20056461.6,NaN,NaN,1.00282,19841310.3,-8.57782,1023
9,4,1,OFDM,Ghorbani model,40000000,32000000,0.25,39899815.27,NaN,NaN,0.997495,39821051.04,0.79962,1023
9,4,2,OFDM,Saleh model,20000000,16000000,0.25,19989184.81,NaN,NaN,0.999459,19845612.53,-8.97842,1023
9,5,1,OFDM,Ghorbani model,40000000,32000000,0.25,39968618.84,NaN,NaN,0.999215,49380869.09,1.12365,204
9,5,2,OFDM,Saleh model,20000000,16000000,0.25,20011266.3,NaN,NaN,1.00056,20013675.85,-8.78106,1023
9,6,1,OFDM,Ghorbani model,40000000,32000000,0.25,40172424.96,NaN,NaN,1.00431,39944946.99,4.7432,409
9,6,2,OFDM,Saleh model,20000000,16000000,0.25,19999723.33,NaN,NaN,0.999986,19856059.29,-4.866,1023
9,7,1,OFDM,Ghorbani model,40000000,32000000,0.25,39905372.06,NaN,NaN,0.997634,39603482.1,4.78906,1023
9,7,2,OFDM,Saleh model,20000000,16000000,0.25,20508789.38,NaN,NaN,1.02544,20368160.77,-4.58402,566
9,8,1,OFDM,Ghorbani model,40000000,32000000,0.25,40063039.48,NaN,NaN,1.00158,39854611.5,25.9725,1023
9,8,2,OFDM,Saleh model,20000000,16000000,0.25,23128032.9,NaN,NaN,1.1564,21337774.47,14.9978,45
9,9,1,OFDM,Ghorbani model,40000000,32000000,0.25,40300552.98,NaN,NaN,1.00751,39890428.59,26.0628,409
9,9,2,OFDM,Saleh model,20000000,16000000,0.25,20066510.53,NaN,NaN,1.00333,19868071.21,16.6697,1023
9,10,1,OFDM,Ghorbani model,40000000,32000000,0.25,40126679.76,NaN,NaN,1.00317,39921425.71,7.1184,204
9,10,2,OFDM,Saleh model,20000000,16000000,0.25,20056461.6,NaN,NaN,1.00282,19686333.32,-2.98452,1023
9,11,1,OFDM,Ghorbani model,40000000,32000000,0.25,39899815.27,NaN,NaN,0.997495,39779661.56,7.11593,1023
9,11,2,OFDM,Saleh model,20000000,16000000,0.25,19989184.81,NaN,NaN,0.999459,19896638.11,-3.66021,1023
9,12,1,OFDM,Ghorbani model,40000000,32000000,0.25,39968618.84,NaN,NaN,0.999215,39831926.41,7.04628,204
9,12,2,OFDM,Saleh model,20000000,16000000,0.25,20011266.3,NaN,NaN,1.00056,19999853.57,-3.582,1023
9,13,1,OFDM,Ghorbani model,40000000,32000000,0.25,40172424.96,NaN,NaN,1.00431,40040406.75,-8.5522,409
9,13,2,OFDM,Saleh model,20000000,16000000,0.25,19999723.33,NaN,NaN,0.999986,19816174.13,-15.9055,1023
9,14,1,OFDM,Ghorbani model,40000000,32000000,0.25,39905372.06,NaN,NaN,0.997634,39704656.84,-8.71032,1023
9,14,2,OFDM,Saleh model,20000000,16000000,0.25,20508789.38,NaN,NaN,1.02544,20073347.67,-16.3918,566
10,1,1,QAM,Ghorbani model,10000000,8000000,0.25,8938538.437,8824545.657,1.01292,0.893854,8938545.599,-9.27876,4094
10,1,2,QAM,Modified Rapp model,40000000,32000000,0.25,35253888.78,35298182.63,0.998745,0.881347,35253825.31,-10.8949,4094
10,1,3,QAM,Hyperbolic tangent,20000000,16000000,0.25,17632411.98,17649091.31,0.999055,0.881621,17632361.33,-8.78008,4094
10,1,4,OFDM,Modified Rapp model,20000000,16000000,0.25,19807435.94,NaN,NaN,0.990372,19807429.88,-7.8418,4094
10,1,5,QAM,Ghorbani model,10000000,8000000,0.25,8952278.023,8824545.657,1.01447,0.895228,8952277.792,-11.6723,4094
10,1,6,QAM,Modified Rapp model,40000000,32000000,0.25,35207720.11,35298182.63,0.997437,0.880193,35207689.68,-7.68029,4094
10,2,1,QAM,Ghorbani model,10000000,8000000,0.25,9267169.823,8824545.657,1.05016,0.926717,9267184.563,-9.28052,817
10,2,2,QAM,Modified Rapp model,40000000,32000000,0.25,34900125.45,35298182.63,0.988723,0.872503,34900108.09,-10.85,817
10,2,3,QAM,Hyperbolic tangent,20000000,16000000,0.25,17764635.19,17649091.31,1.00655,0.888232,17764652.84,-8.62825,817
10,2,4,OFDM,Modified Rapp model,20000000,16000000,0.25,19871186.63,NaN,NaN,0.993559,19871027.49,-7.65958,3275
10,2,5,QAM,Ghorbani model,10000000,8000000,0.25,9541433.056,8824545.657,1.08124,0.954143,9541435.956,-11.6745,817
10,2,6,QAM,Modified Rapp model,40000000,32000000,0.25,35526257.19,35298182.63,1.00646,0.888156,35526243.28,-7.7122,817
10,5,1,QAM,Ghorbani model,10000000,8000000,0.25,9523065.641,8824545.657,1.07916,0.952307,9523070.259,1.08204,817
10,5,2,QAM,Modified Rapp model,40000000,32000000,0.25,35304495.26,35298182.63,1.00018,0.882612,35304515.58,-0.621715,817
10,5,3,QAM,Hyperbolic tangent,20000000,16000000,0.25,17966851,17649091.31,1.018,0.898343,17966877.77,1.53424,817
10,5,4,QAM,Ghorbani model,10000000,8000000,0.25,9654727.738,8824545.657,1.09408,0.965473,9654743.904,-1.602,817
10,5,5,QAM,Modified Rapp model,40000000,32000000,0.25,35657876.82,35298182.63,1.01019,0.891447,35657872.07,2.37563,817
10,6,1,QAM,Ghorbani model,10000000,8000000,0.25,8903991.461,8824545.657,1.009,0.890399,8903976.224,0.919721,4094
10,6,2,QAM,Modified Rapp model,40000000,32000000,0.25,35231365.82,35298182.63,0.998107,0.880784,35231351.54,-0.351557,4094
10,6,3,QAM,Hyperbolic tangent,20000000,16000000,0.25,17594892.54,17649091.31,0.996929,0.879745,17594840.76,1.75276,4094
10,6,4,QAM,Ghorbani model,10000000,8000000,0.25,8930550.416,8824545.657,1.01201,0.893055,8930568.371,-1.42752,4094
10,6,5,QAM,Modified Rapp model,40000000,32000000,0.25,35216758.24,35298182.63,0.997693,0.880419,35216753.1,2.71611,4094
10,7,1,QAM,Ghorbani model,10000000,8000000,0.25,8938538.437,8824545.657,1.01292,0.893854,8938529.917,26.0594,4094
10,7,2,QAM,Modified Rapp model,40000000,32000000,0.25,35253888.78,35298182.63,0.998745,0.881347,35253820.66,24.4433,4094
10,7,3,QAM,Hyperbolic tangent,20000000,16000000,0.25,17632411.98,17649091.31,0.999055,0.881621,17632363.66,26.5581,4094
10,7,4,OFDM,Modified Rapp model,20000000,16000000,0.25,19807435.94,NaN,NaN,0.990372,19807434.7,27.4964,4094
10,7,5,QAM,Ghorbani model,10000000,8000000,0.25,8952278.023,8824545.657,1.01447,0.895228,8952277.841,23.6658,4094
10,7,6,QAM,Modified Rapp model,40000000,32000000,0.25,35207720.11,35298182.63,0.997437,0.880193,35207686.85,27.6579,4094
10,8,1,QAM,Ghorbani model,10000000,8000000,0.25,9267169.823,8824545.657,1.05016,0.926717,9267152.54,25.844,817
10,8,2,QAM,Modified Rapp model,40000000,32000000,0.25,34900125.45,35298182.63,0.988723,0.872503,34900106.82,24.2744,817
10,8,3,QAM,Hyperbolic tangent,20000000,16000000,0.25,17764635.19,17649091.31,1.00655,0.888232,17764652.03,26.4962,817
10,8,4,OFDM,Modified Rapp model,20000000,16000000,0.25,19871186.63,NaN,NaN,0.993559,19871154.22,27.4649,3275
10,8,5,QAM,Ghorbani model,10000000,8000000,0.25,9541433.056,8824545.657,1.08124,0.954143,9541435.429,23.45,817
10,8,6,QAM,Modified Rapp model,40000000,32000000,0.25,35526257.19,35298182.63,1.00646,0.888156,35526241.97,27.4123,817
10,11,1,QAM,Ghorbani model,10000000,8000000,0.25,9523065.641,8824545.657,1.07916,0.952307,9523060.208,7.00311,817
10,11,2,QAM,Modified Rapp model,40000000,32000000,0.25,35304495.26,35298182.63,1.00018,0.882612,35304517.05,5.29936,817
10,11,3,QAM,Hyperbolic tangent,20000000,16000000,0.25,17966851,17649091.31,1.018,0.898343,17966876.54,7.45531,817
10,11,4,QAM,Ghorbani model,10000000,8000000,0.25,9654727.738,8824545.657,1.09408,0.965473,9654740.953,4.31908,817
10,11,5,QAM,Modified Rapp model,40000000,32000000,0.25,35657876.82,35298182.63,1.01019,0.891447,35657871.62,8.2967,817
10,12,1,QAM,Ghorbani model,10000000,8000000,0.25,8903991.461,8824545.657,1.009,0.890399,8904009.199,6.95218,4094
10,12,2,QAM,Modified Rapp model,40000000,32000000,0.25,35231365.82,35298182.63,0.998107,0.880784,35231350.5,5.6809,4094
10,12,3,QAM,Hyperbolic tangent,20000000,16000000,0.25,17594892.54,17649091.31,0.996929,0.879745,17594843.16,7.78522,4094
10,12,4,QAM,Ghorbani model,10000000,8000000,0.25,8930550.416,8824545.657,1.01201,0.893055,8930565.092,4.60494,4094
10,12,5,QAM,Modified Rapp model,40000000,32000000,0.25,35216758.24,35298182.63,0.997693,0.880419,35216752.62,8.74856,4094
10,13,1,QAM,Ghorbani model,10000000,8000000,0.25,8938538.437,8824545.657,1.01292,0.893854,8938531.023,6.03574,4094
10,13,2,QAM,Modified Rapp model,40000000,32000000,0.25,35253888.78,35298182.63,0.998745,0.881347,35253951.68,4.41963,4094
10,13,3,QAM,Hyperbolic tangent,20000000,16000000,0.25,17632411.98,17649091.31,0.999055,0.881621,17632391.98,6.53442,4094
10,13,4,OFDM,Modified Rapp model,20000000,16000000,0.25,19807435.94,NaN,NaN,0.990372,19807435.42,7.47271,4094
10,13,5,QAM,Ghorbani model,10000000,8000000,0.25,8952278.023,8824545.657,1.01447,0.895228,8952277.965,3.64216,4094
10,13,6,QAM,Modified Rapp model,40000000,32000000,0.25,35207720.11,35298182.63,0.997437,0.880193,35207692.5,7.63421,4094
10,14,1,QAM,Ghorbani model,10000000,8000000,0.25,9267169.823,8824545.657,1.05016,0.926717,9267154.769,5.97469,817
10,14,2,QAM,Modified Rapp model,40000000,32000000,0.25,34900125.45,35298182.63,0.988723,0.872503,34900142.79,4.40517,817
10,14,3,QAM,Hyperbolic tangent,20000000,16000000,0.25,17764635.19,17649091.31,1.00655,0.888232,17764642.16,6.62696,817
10,14,4,OFDM,Modified Rapp model,20000000,16000000,0.25,19871186.63,NaN,NaN,0.993559,19871173.22,7.59563,3275
10,14,5,QAM,Ghorbani model,10000000,8000000,0.25,9541433.056,8824545.657,1.08124,0.954143,9541433.92,3.58071,817
10,14,6,QAM,Modified Rapp model,40000000,32000000,0.25,35526257.19,35298182.63,1.00646,0.888156,35526244.58,7.54301,817
10,17,1,QAM,Ghorbani model,10000000,8000000,0.25,9523065.641,8824545.657,1.07916,0.952307,9523060.91,8.49865,817
10,17,2,QAM,Modified Rapp model,40000000,32000000,0.25,35304495.26,35298182.63,1.00018,0.882612,35304474.77,6.79489,817
10,17,3,QAM,Hyperbolic tangent,20000000,16000000,0.25,17966851,17649091.31,1.018,0.898343,17966861.56,8.95085,817
10,17,4,QAM,Ghorbani model,10000000,8000000,0.25,9654727.738,8824545.657,1.09408,0.965473,9654732.538,5.81461,817
10,17,5,QAM,Modified Rapp model,40000000,32000000,0.25,35657876.82,35298182.63,1.01019,0.891447,35657872.52,9.79224,817
10,18,1,QAM,Ghorbani model,10000000,8000000,0.25,8903991.461,8824545.657,1.009,0.890399,8904006.919,8.49933,4094
10,18,2,QAM,Modified Rapp model,40000000,32000000,0.25,35231365.82,35298182.63,0.998107,0.880784,35231380.24,7.22805,4094
10,18,3,QAM,Hyperbolic tangent,20000000,16000000,0.25,17594892.54,17649091.31,0.996929,0.879745,17594872.24,9.33237,4094
10,18,4,QAM,Ghorbani model,10000000,8000000,0.25,8930550.416,8824545.657,1.01201,0.893055,8930555.745,6.15209,4094
10,18,5,QAM,Modified Rapp model,40000000,32000000,0.25,35216758.24,35298182.63,0.997693,0.880419,35216753.59,10.2957,4094
10,19,1,QAM,Ghorbani model,10000000,8000000,0.25,8938538.437,8824545.657,1.01292,0.893854,8938529.637,-5.7036,4094
10,19,2,QAM,Modified Rapp model,40000000,32000000,0.25,35253888.78,35298182.63,0.998745,0.881347,35253822.66,-7.31971,4094
10,19,3,QAM,Hyperbolic tangent,20000000,16000000,0.25,17632411.98,17649091.31,0.999055,0.881621,17632360.35,-5.20492,4094
10,19,4,OFDM,Modified Rapp model,20000000,16000000,0.25,19807435.94,NaN,NaN,0.990372,19807429.27,-4.26663,4094
10,19,5,QAM,Ghorbani model,10000000,8000000,0.25,8952278.023,8824545.657,1.01447,0.895228,8952277.804,-8.09718,4094
10,19,6,QAM,Modified Rapp model,40000000,32000000,0.25,35207720.11,35298182.63,0.997437,0.880193,35207688.01,-4.10513,4094
10,20,1,QAM,Ghorbani model,10000000,8000000,0.25,9267169.823,8824545.657,1.05016,0.926717,9267151.976,-5.70991,817
10,20,2,QAM,Modified Rapp model,40000000,32000000,0.25,34900125.45,35298182.63,0.988723,0.872503,34900107.36,-7.27944,817
10,20,3,QAM,Hyperbolic tangent,20000000,16000000,0.25,17764635.19,17649091.31,1.00655,0.888232,17764653.19,-5.05765,817
10,20,4,OFDM,Modified Rapp model,20000000,16000000,0.25,19871186.63,NaN,NaN,0.993559,19871011.3,-4.08898,3275
10,20,5,QAM,Ghorbani model,10000000,8000000,0.25,9541433.056,8824545.657,1.08124,0.954143,9541435.823,-8.1039,817
