scenario,frame,src,family,paMethod,plannedBwHz,rsHz,beta,execObwHz,theoryCleanObwHz,ratioVsTheory,ratioVsAllocation,measObwHz,snrDb,activeN
6,17,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,1101181.937,NaN,NaN,44.0473,1121333.828,6.03753,1012
6,17,2,DSBAM,Lookup table,25000,20000,0.25,1041031.45,NaN,NaN,41.6413,1261005.383,14.5973,1012
6,17,3,FM,Cubic polynomial,200000,159744.4089,0.25,1038028.371,NaN,NaN,5.19014,1064769.287,1.81983,1024
6,17,4,DSBAM,Lookup table,25000,20000,0.25,1019624.967,NaN,NaN,40.785,1078756.7,3.41198,1012
6,18,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110940.033,NaN,NaN,84.4376,2157222.501,6.03753,614
6,18,2,DSBAM,Lookup table,25000,20000,0.25,2093610.527,NaN,NaN,83.7444,2214566.194,14.5973,614
6,18,3,FM,Cubic polynomial,200000,159744.4089,0.25,1038271.05,NaN,NaN,5.19136,1064858.613,1.81983,1024
6,18,4,DSBAM,Lookup table,25000,20000,0.25,2094623.42,NaN,NaN,83.7849,2108805.772,3.41198,614
6,19,1,FM,Ghorbani model,12500,10000,0.25,2101549.048,NaN,NaN,168.124,4346661.088,-4.62864,972
6,19,2,FM,Cubic polynomial,200000,159744.4089,0.25,1037815.559,NaN,NaN,5.18908,1064900.049,1.81983,1024
6,20,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110390.279,NaN,NaN,84.4156,2141206.086,8.53638,819
6,20,2,DSBAM,Lookup table,25000,20000,0.25,2093318.006,NaN,NaN,83.7327,2096196.066,10.4403,819
6,20,3,FM,Ghorbani model,12500,10000,0.25,1096658.162,NaN,NaN,87.7327,6775385.231,-4.62864,1024
6,20,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038221.785,NaN,NaN,5.19111,1064704.707,1.81983,1024
6,20,5,DSBAM,Lookup table,25000,20000,0.25,2094332.728,NaN,NaN,83.7733,2115868.62,-2.57969,819
6,21,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110376.399,NaN,NaN,84.4151,2141058.846,8.53638,819
6,21,2,DSBAM,Lookup table,25000,20000,0.25,2093317.995,NaN,NaN,83.7327,2096150.57,10.4403,819
6,21,3,FM,Ghorbani model,12500,10000,0.25,1096658.114,NaN,NaN,87.7326,6774712.876,-4.62864,1024
6,21,4,FM,Cubic polynomial,200000,159744.4089,0.25,1037876.827,NaN,NaN,5.18938,1065139.416,1.81983,1024
6,21,5,DSBAM,Lookup table,25000,20000,0.25,2094332.899,NaN,NaN,83.7733,2115766.869,-2.57969,819
6,22,1,FM,Ghorbani model,12500,10000,0.25,1096657.586,NaN,NaN,87.7326,6773821.735,-4.62864,1024
6,22,2,FM,Cubic polynomial,200000,159744.4089,0.25,1038185.006,NaN,NaN,5.19093,1065132.323,1.81983,1024
6,23,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110931.034,NaN,NaN,84.4372,2158003.791,21.5268,614
6,23,2,DSBAM,Lookup table,25000,20000,0.25,2093610.44,NaN,NaN,83.7444,2097585.732,26.0292,614
6,23,3,FM,Ghorbani model,12500,10000,0.25,1096658.029,NaN,NaN,87.7326,6773298.964,-4.62864,1024
6,23,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038077.283,NaN,NaN,5.19039,1065183.737,1.81983,1024
6,23,5,DSBAM,Lookup table,25000,20000,0.25,2094623.077,NaN,NaN,83.7849,2121972.549,-7.68936,614
6,24,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,1101167.892,NaN,NaN,44.0467,1121554.83,21.5268,1012
6,24,2,DSBAM,Lookup table,25000,20000,0.25,1041032.435,NaN,NaN,41.6413,1036234.639,26.0292,1012
6,24,3,FM,Ghorbani model,12500,10000,0.25,1096658.165,NaN,NaN,87.7327,6772628.426,-4.62864,1024
6,24,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038030.385,NaN,NaN,5.19015,1065498.977,1.81983,1024
6,24,5,DSBAM,Lookup table,25000,20000,0.25,1019623.316,NaN,NaN,40.7849,1115973.59,-7.68936,1012
6,25,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,1101181.937,NaN,NaN,44.0473,1116797.24,-5.74423,1012
6,25,2,DSBAM,Lookup table,25000,20000,0.25,1041031.45,NaN,NaN,41.6413,1053003.8,-9.19977,1012
6,25,3,FM,Cubic polynomial,200000,159744.4089,0.25,1038028.371,NaN,NaN,5.19014,4511262.682,0.255001,1024
6,25,4,DSBAM,Lookup table,25000,20000,0.25,1019624.967,NaN,NaN,40.785,1103607.091,1.35851,1012
6,26,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110940.033,NaN,NaN,84.4376,2146837.69,-5.74423,614
6,26,2,DSBAM,Lookup table,25000,20000,0.25,2093610.527,NaN,NaN,83.7444,2097219.697,-9.19977,614
6,26,3,FM,Cubic polynomial,200000,159744.4089,0.25,1038271.05,NaN,NaN,5.19136,4575829.84,0.255001,1024
6,26,4,DSBAM,Lookup table,25000,20000,0.25,2094623.42,NaN,NaN,83.7849,2117023.697,1.35851,614
6,27,1,FM,Ghorbani model,12500,10000,0.25,2101549.048,NaN,NaN,168.124,2112575.245,-6.17833,972
6,27,2,FM,Cubic polynomial,200000,159744.4089,0.25,1037815.559,NaN,NaN,5.18908,4651342.603,0.255002,1024
6,28,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110390.279,NaN,NaN,84.4156,2156613.695,1.30753,819
6,28,2,DSBAM,Lookup table,25000,20000,0.25,2093318.006,NaN,NaN,83.7327,2096622.569,8.53924,819
6,28,3,FM,Ghorbani model,12500,10000,0.25,1096658.162,NaN,NaN,87.7327,1105718.533,-6.17833,1024
6,28,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038221.785,NaN,NaN,5.19111,4701950.146,0.255001,1024
6,28,5,DSBAM,Lookup table,25000,20000,0.25,2094332.728,NaN,NaN,83.7733,2114726.976,12.7148,819
6,29,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110376.399,NaN,NaN,84.4151,2158441.411,1.30753,819
6,29,2,DSBAM,Lookup table,25000,20000,0.25,2093317.995,NaN,NaN,83.7327,2096635.96,8.53924,819
6,29,3,FM,Ghorbani model,12500,10000,0.25,1096658.114,NaN,NaN,87.7326,1105718.557,-6.17833,1024
6,29,4,FM,Cubic polynomial,200000,159744.4089,0.25,1037876.827,NaN,NaN,5.18938,4790358.885,0.255001,1024
6,29,5,DSBAM,Lookup table,25000,20000,0.25,2094332.899,NaN,NaN,83.7733,2114833.608,12.7148,819
6,30,1,FM,Ghorbani model,12500,10000,0.25,1096657.586,NaN,NaN,87.7326,1105718.445,-6.17833,1024
6,30,2,FM,Cubic polynomial,200000,159744.4089,0.25,1038185.006,NaN,NaN,5.19093,4847585.252,0.255002,1024
6,31,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,2110931.034,NaN,NaN,84.4372,2226312.175,19.0434,614
6,31,2,DSBAM,Lookup table,25000,20000,0.25,2093610.44,NaN,NaN,83.7444,2122689.292,-7.45206,614
6,31,3,FM,Ghorbani model,12500,10000,0.25,1096658.029,NaN,NaN,87.7326,1105719.552,-6.17833,1024
6,31,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038077.283,NaN,NaN,5.19039,4911639.059,0.255001,1024
6,31,5,DSBAM,Lookup table,25000,20000,0.25,2094623.077,NaN,NaN,83.7849,2301791.785,22.8501,614
6,32,1,DSBAM,Hyperbolic tangent,25000,20000,0.25,1101167.892,NaN,NaN,44.0467,1149708.161,19.0434,1012
6,32,2,DSBAM,Lookup table,25000,20000,0.25,1041032.435,NaN,NaN,41.6413,1095853.301,-7.45206,1012
6,32,3,FM,Ghorbani model,12500,10000,0.25,1096658.165,NaN,NaN,87.7327,1105720.703,-6.17833,1024
6,32,4,FM,Cubic polynomial,200000,159744.4089,0.25,1038030.385,NaN,NaN,5.19015,4985933.999,0.255001,1024
6,32,5,DSBAM,Lookup table,25000,20000,0.25,1019623.316,NaN,NaN,40.7849,1329674.899,22.8498,1012
7,1,1,OFDM,Ghorbani model,20000000,16000000,0.25,20854658.74,NaN,NaN,1.04273,20854690.69,-8.73021,424
7,1,2,OFDM,Modified Rapp model,20000000,16000000,0.25,19846911.93,NaN,NaN,0.992346,19846916,22.5018,1024
7,2,1,OFDM,Ghorbani model,20000000,16000000,0.25,41443205.35,NaN,NaN,2.07216,41443195.11,-8.92613,1024
7,2,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45690610.69,NaN,NaN,2.28453,45690580.54,22.4052,819
7,3,1,OFDM,Ghorbani model,20000000,16000000,0.25,41498265.93,NaN,NaN,2.07491,41498267.84,-8.8048,1024
7,4,1,OFDM,Ghorbani model,20000000,16000000,0.25,41505561.29,NaN,NaN,2.07528,41505531.05,-8.80307,1024
7,4,2,OFDM,Modified Rapp model,20000000,16000000,0.25,20179643.81,NaN,NaN,1.00898,20179678.79,10.1839,410
7,5,1,OFDM,Ghorbani model,20000000,16000000,0.25,41474002.17,NaN,NaN,2.0737,41474037.65,-8.88918,1024
7,5,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45426680.57,NaN,NaN,2.27133,45426686.92,10.3759,1024
7,6,1,OFDM,Ghorbani model,20000000,16000000,0.25,41370022.31,NaN,NaN,2.0685,41370114.42,-9.0008,1024
7,6,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45865138.61,NaN,NaN,2.29326,45865175.48,10.27,410
7,7,1,OFDM,Ghorbani model,20000000,16000000,0.25,41511989.2,NaN,NaN,2.0756,41511956.08,-8.92585,1024
7,8,1,OFDM,Ghorbani model,20000000,16000000,0.25,41750836.83,NaN,NaN,2.08754,41750842.27,-8.95381,805
7,8,2,OFDM,Modified Rapp model,20000000,16000000,0.25,20274932.51,NaN,NaN,1.01375,20274978.95,22.6071,819
7,9,1,OFDM,Modified Rapp model,20000000,16000000,0.25,45724094.57,NaN,NaN,2.2862,45724082.34,22.804,1024
7,10,1,OFDM,Ghorbani model,20000000,16000000,0.25,20854658.74,NaN,NaN,1.04273,20854697.05,26.4963,424
7,10,2,OFDM,Modified Rapp model,20000000,16000000,0.25,19846911.93,NaN,NaN,0.992346,19846916.66,8.45725,1024
7,11,1,OFDM,Ghorbani model,20000000,16000000,0.25,41443205.35,NaN,NaN,2.07216,41443193,26.3003,1024
7,11,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45690610.69,NaN,NaN,2.28453,45690575.47,8.36058,819
7,12,1,OFDM,Ghorbani model,20000000,16000000,0.25,41498265.93,NaN,NaN,2.07491,41498268.2,26.4217,1024
7,13,1,OFDM,Ghorbani model,20000000,16000000,0.25,41505561.29,NaN,NaN,2.07528,41505524.93,26.4234,1024
7,13,2,OFDM,Modified Rapp model,20000000,16000000,0.25,20179643.81,NaN,NaN,1.00898,20179684.63,15.1824,410
7,14,1,OFDM,Ghorbani model,20000000,16000000,0.25,41474002.17,NaN,NaN,2.0737,41474044.77,26.3373,1024
7,14,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45426680.57,NaN,NaN,2.27133,45426687.97,15.3743,1024
7,15,1,OFDM,Ghorbani model,20000000,16000000,0.25,41370022.31,NaN,NaN,2.0685,41370132.93,26.2257,1024
7,15,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45865138.61,NaN,NaN,2.29326,45865181.64,15.2684,410
7,16,1,OFDM,Ghorbani model,20000000,16000000,0.25,41511989.2,NaN,NaN,2.0756,41511949.38,26.3006,1024
7,17,1,OFDM,Ghorbani model,20000000,16000000,0.25,41750836.83,NaN,NaN,2.08754,41750843.34,26.2727,805
7,17,2,OFDM,Modified Rapp model,20000000,16000000,0.25,20274932.51,NaN,NaN,1.01375,20274986.71,20.8221,819
7,18,1,OFDM,Modified Rapp model,20000000,16000000,0.25,45724094.57,NaN,NaN,2.2862,45724080.28,21.0189,1024
7,19,1,OFDM,Ghorbani model,20000000,16000000,0.25,20854658.74,NaN,NaN,1.04273,20854685.33,6.56452,424
7,19,2,OFDM,Modified Rapp model,20000000,16000000,0.25,19846911.93,NaN,NaN,0.992346,19846917.33,15.7702,1024
7,20,1,OFDM,Ghorbani model,20000000,16000000,0.25,41443205.35,NaN,NaN,2.07216,41443196.88,6.3686,1024
7,20,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45690610.69,NaN,NaN,2.28453,45690570.18,15.6735,819
7,21,1,OFDM,Ghorbani model,20000000,16000000,0.25,41498265.93,NaN,NaN,2.07491,41498267.54,6.48993,1024
7,22,1,OFDM,Ghorbani model,20000000,16000000,0.25,41505561.29,NaN,NaN,2.07528,41505536.19,6.49166,1024
7,22,2,OFDM,Modified Rapp model,20000000,16000000,0.25,20179643.81,NaN,NaN,1.00898,20179690.72,11.099,410
7,23,1,OFDM,Ghorbani model,20000000,16000000,0.25,41474002.17,NaN,NaN,2.0737,41474031.66,6.40555,1024
7,23,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45426680.57,NaN,NaN,2.27133,45426689.05,11.291,1024
7,24,1,OFDM,Ghorbani model,20000000,16000000,0.25,41370022.31,NaN,NaN,2.0685,41370098.85,6.29393,1024
7,24,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45865138.61,NaN,NaN,2.29326,45865188.07,11.1851,410
7,25,1,OFDM,Ghorbani model,20000000,16000000,0.25,41511989.2,NaN,NaN,2.0756,41511961.7,6.36887,1024
7,26,1,OFDM,Ghorbani model,20000000,16000000,0.25,41750836.83,NaN,NaN,2.08754,41750841.36,6.34092,805
7,26,2,OFDM,Modified Rapp model,20000000,16000000,0.25,20274932.51,NaN,NaN,1.01375,20274994.8,26.945,819
7,27,1,OFDM,Modified Rapp model,20000000,16000000,0.25,45724094.57,NaN,NaN,2.2862,45724078.12,27.1419,1024
7,28,1,OFDM,Ghorbani model,20000000,16000000,0.25,20854658.74,NaN,NaN,1.04273,20854620.16,-5.21724,424
7,28,2,OFDM,Modified Rapp model,20000000,16000000,0.25,19846911.93,NaN,NaN,0.992346,19846905.91,-8.02753,1024
7,29,1,OFDM,Ghorbani model,20000000,16000000,0.25,41443205.35,NaN,NaN,2.07216,41443216.83,-5.41317,1024
7,29,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45690610.69,NaN,NaN,2.28453,45690651.1,-8.1242,819
7,30,1,OFDM,Ghorbani model,20000000,16000000,0.25,41498265.93,NaN,NaN,2.07491,41498263.38,-5.29184,1024
7,31,1,OFDM,Ghorbani model,20000000,16000000,0.25,41505561.29,NaN,NaN,2.07528,41505596.64,-5.29011,1024
7,31,2,OFDM,Modified Rapp model,20000000,16000000,0.25,20179643.81,NaN,NaN,1.00898,20179596.35,9.19794,410
7,32,1,OFDM,Ghorbani model,20000000,16000000,0.25,41474002.17,NaN,NaN,2.0737,41473959.89,-5.37622,1024
7,32,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45426680.57,NaN,NaN,2.27133,45426671.67,9.38992,1024
7,33,1,OFDM,Ghorbani model,20000000,16000000,0.25,41370022.31,NaN,NaN,2.0685,41369913,-5.48784,1024
7,33,2,OFDM,Modified Rapp model,20000000,16000000,0.25,45865138.61,NaN,NaN,2.29326,45865088.69,9.28399,410
7,34,1,OFDM,Ghorbani model,20000000,16000000,0.25,41511989.2,NaN,NaN,2.0756,41512028.07,-5.41289,1024
7,35,1,OFDM,Ghorbani model,20000000,16000000,0.25,41750836.83,NaN,NaN,2.08754,41750830.14,-5.44084,805
7,35,2,OFDM,Modified Rapp model,20000000,16000000,0.25,20274932.51,NaN,NaN,1.01375,20274869.54,-6.53948,819
7,36,1,OFDM,Modified Rapp model,20000000,16000000,0.25,45724094.57,NaN,NaN,2.2862,45724110.88,-6.34265,1024
8,1,1,GFSK,Cubic polynomial,25000,20000,0.25,1079894.98,NaN,NaN,43.1958,1079917.734,-9.25719,962
8,1,2,FSK,Cubic polynomial,100000,80000,0.25,1037914.575,NaN,NaN,10.3791,1038036.702,21.3291,1024
8,1,3,QAM,Modified Rapp model,25000,20000,0.25,2086993.384,22061.36414,94.5995,83.4797,2086245.45,-5.93293,706
8,1,4,GFSK,Ghorbani model,25000,20000,0.25,1029647.326,NaN,NaN,41.1859,1028992.958,15.8283,962
8,1,5,QAM,Modified Rapp model,12500,10000,0.25,1019622.073,11030.68207,92.4351,81.5698,1016325.873,20.3976,1000
8,1,6,GFSK,Saleh model,100000,80000,0.25,1112654.413,NaN,NaN,11.1265,1112646.131,6.50382,1024
8,1,7,GFSK,Saleh model,25000,20000,0.25,1024923.576,NaN,NaN,40.9969,1024943.407,18.1563,962
8,1,8,FSK,Cubic polynomial,100000,80000,0.25,1164537.583,NaN,NaN,11.6454,1164889.495,27.1831,1024
8,2,1,GFSK,Cubic polynomial,25000,20000,0.25,2087693.86,NaN,NaN,83.5078,2087679.949,-9.25719,577
8,2,2,FSK,Cubic polynomial,100000,80000,0.25,2112976.919,NaN,NaN,21.1298,2112955.844,21.3291,614
8,2,3,QAM,Modified Rapp model,25000,20000,0.25,1079760.185,22061.36414,48.9435,43.1904,1078596.819,-5.93293,962
8,2,4,GFSK,Ghorbani model,25000,20000,0.25,2094397.528,NaN,NaN,83.7759,2094354.246,15.8283,577
8,2,5,QAM,Modified Rapp model,12500,10000,0.25,2094422.385,11030.68207,189.872,167.554,2094416.08,20.3976,600
8,2,6,GFSK,Saleh model,100000,80000,0.25,2090122.331,NaN,NaN,20.9012,2090155.748,6.50381,614
8,2,7,GFSK,Saleh model,25000,20000,0.25,2094578.264,NaN,NaN,83.7831,2094575.681,18.1563,577
8,2,8,FSK,Cubic polynomial,100000,80000,0.25,2093801.588,NaN,NaN,20.938,2093625.559,27.1815,614
8,3,1,QAM,Modified Rapp model,25000,20000,0.25,1080748.883,22061.36414,48.9883,43.23,1077971.68,-5.93293,962
8,4,1,GFSK,Cubic polynomial,25000,20000,0.25,2090212.053,NaN,NaN,83.6085,2090209.856,0.999119,770
8,4,2,FSK,Cubic polynomial,100000,80000,0.25,2106987.823,NaN,NaN,21.0699,2107018.358,9.52524,782
8,4,3,QAM,Modified Rapp model,25000,20000,0.25,1080386.63,22061.36414,48.9719,43.2155,1081436.368,-5.93293,962
8,4,4,GFSK,Ghorbani model,25000,20000,0.25,2093659.252,NaN,NaN,83.7464,2093651.316,12.4442,770
8,4,5,QAM,Modified Rapp model,12500,10000,0.25,2094138.894,11030.68207,189.847,167.531,2094137.685,21.4815,800
8,4,6,GFSK,Saleh model,100000,80000,0.25,2089060.27,NaN,NaN,20.8906,2089049.548,8.21902,782
8,4,7,GFSK,Saleh model,25000,20000,0.25,2093865.134,NaN,NaN,83.7546,2093869.169,-0.696138,770
8,4,8,FSK,Cubic polynomial,100000,80000,0.25,2100867.004,NaN,NaN,21.0087,2100871.962,-9.52354,782
8,5,1,GFSK,Cubic polynomial,25000,20000,0.25,2090214.577,NaN,NaN,83.6086,2090212.68,0.999118,770
8,5,2,FSK,Cubic polynomial,100000,80000,0.25,2105952.152,NaN,NaN,21.0595,2105985.206,9.52524,782
8,5,3,QAM,Modified Rapp model,25000,20000,0.25,1079168.063,22061.36414,48.9167,43.1667,1077887.968,-5.93293,962
8,5,4,GFSK,Ghorbani model,25000,20000,0.25,2093915.075,NaN,NaN,83.7566,2093913.851,12.4442,770
8,5,5,QAM,Modified Rapp model,12500,10000,0.25,2094178.18,11030.68207,189.85,167.534,2094148.319,21.4815,800
8,5,6,GFSK,Saleh model,100000,80000,0.25,2112964.585,NaN,NaN,21.1296,2112952.846,8.21902,782
8,5,7,GFSK,Saleh model,25000,20000,0.25,2094034.325,NaN,NaN,83.7614,2094039.044,-0.696138,770
8,5,8,FSK,Cubic polynomial,100000,80000,0.25,2132542.794,NaN,NaN,21.3254,2132567.776,-9.52354,782
8,6,1,QAM,Modified Rapp model,25000,20000,0.25,1079853.729,22061.36414,48.9477,43.1941,1078216.282,-5.93293,962
8,7,1,GFSK,Cubic polynomial,25000,20000,0.25,2091231.304,NaN,NaN,83.6493,2091237.628,4.67929,577
8,7,2,FSK,Cubic polynomial,100000,80000,0.25,2097166.537,NaN,NaN,20.9717,2097182.257,21.6927,614
8,7,3,QAM,Modified Rapp model,25000,20000,0.25,2087191.866,22061.36414,94.6085,83.4877,2086755.834,-5.93293,727
8,7,4,GFSK,Ghorbani model,25000,20000,0.25,2094766.814,NaN,NaN,83.7907,2094767.927,23.2648,577
8,7,5,QAM,Modified Rapp model,12500,10000,0.25,2094422.735,11030.68207,189.872,167.554,2094338.256,1.44913,600
8,7,6,GFSK,Saleh model,100000,80000,0.25,2090731.541,NaN,NaN,20.9073,2090743.605,23.5395,614
8,7,7,GFSK,Saleh model,25000,20000,0.25,2094576.422,NaN,NaN,83.7831,2094576.218,-4.92916,577
8,7,8,FSK,Cubic polynomial,100000,80000,0.25,2094799.033,NaN,NaN,20.948,2094779.348,0.100268,614
8,8,1,GFSK,Cubic polynomial,25000,20000,0.25,1061400.467,NaN,NaN,42.456,1061353.086,4.67929,962
8,8,2,FSK,Cubic polynomial,100000,80000,0.25,1072683.123,NaN,NaN,10.7268,1073044.766,21.6929,1024
8,8,3,GFSK,Ghorbani model,25000,20000,0.25,1028691.321,NaN,NaN,41.1477,1028897.594,23.2648,962
8,8,4,QAM,Modified Rapp model,12500,10000,0.25,1020405.009,11030.68207,92.5061,81.6324,1019566.861,1.44913,1000
8,8,5,GFSK,Saleh model,100000,80000,0.25,1108975.709,NaN,NaN,11.0898,1108844.156,23.5399,1024
8,8,6,GFSK,Saleh model,25000,20000,0.25,1018679.081,NaN,NaN,40.7472,1018686.976,-4.92916,962
8,8,7,FSK,Cubic polynomial,100000,80000,0.25,1091037.266,NaN,NaN,10.9104,1091205.739,0.100294,1024
8,9,1,GFSK,Cubic polynomial,25000,20000,0.25,1079894.98,NaN,NaN,43.1958,1079734.651,24.6861,962
8,9,2,FSK,Cubic polynomial,100000,80000,0.25,1037914.575,NaN,NaN,10.3791,1037797.245,7.2838,1024
8,9,3,QAM,Modified Rapp model,25000,20000,0.25,2086993.384,22061.36414,94.5995,83.4797,2085765.463,11.6533,706
8,9,4,GFSK,Ghorbani model,25000,20000,0.25,1029647.326,NaN,NaN,41.1859,1029629.202,-6.43242,962
8,9,5,QAM,Modified Rapp model,12500,10000,0.25,1019622.073,11030.68207,92.4351,81.5698,1019117.545,2.74502,1000
8,9,6,GFSK,Saleh model,100000,80000,0.25,1112654.413,NaN,NaN,11.1265,1112674.241,15.3778,1024
8,9,7,GFSK,Saleh model,25000,20000,0.25,1024923.576,NaN,NaN,40.9969,1024846.69,13.6803,962
8,9,8,FSK,Cubic polynomial,100000,80000,0.25,1164537.583,NaN,NaN,11.6454,1164003.925,10.6866,1024
8,10,1,GFSK,Cubic polynomial,25000,20000,0.25,2087693.86,NaN,NaN,83.5078,2087731.229,23.8198,577
8,10,2,FSK,Cubic polynomial,100000,80000,0.25,2112976.919,NaN,NaN,21.1298,2113004.668,7.28271,614
8,10,3,QAM,Modified Rapp model,25000,20000,0.25,1079760.185,22061.36414,48.9435,43.1904,1078976.682,11.6533,962
8,10,4,GFSK,Ghorbani model,25000,20000,0.25,2094397.528,NaN,NaN,83.7759,2094384.854,-6.43242,577
8,10,5,QAM,Modified Rapp model,12500,10000,0.25,2094422.385,11030.68207,189.872,167.554,2094426.179,2.74502,600
8,10,6,GFSK,Saleh model,100000,80000,0.25,2090122.331,NaN,NaN,20.9012,2090110.379,15.2235,614
8,10,7,GFSK,Saleh model,25000,20000,0.25,2094578.264,NaN,NaN,83.7831,2094585.717,13.6803,577
8,10,8,FSK,Cubic polynomial,100000,80000,0.25,2093801.588,NaN,NaN,20.938,2094077.12,10.5879,614
8,11,1,QAM,Modified Rapp model,25000,20000,0.25,1080748.883,22061.36414,48.9883,43.23,1079026.491,11.6533,962
8,12,1,GFSK,Cubic polynomial,25000,20000,0.25,2090212.053,NaN,NaN,83.6085,2090223.486,6.95427,770
8,12,2,FSK,Cubic polynomial,100000,80000,0.25,2106987.823,NaN,NaN,21.0699,2106921.97,14.5062,782
8,12,3,QAM,Modified Rapp model,25000,20000,0.25,1080386.63,22061.36414,48.9719,43.2155,1078202.125,11.6527,962
8,12,4,GFSK,Ghorbani model,25000,20000,0.25,2093659.252,NaN,NaN,83.7464,2093654.537,3.87674,770
8,12,5,QAM,Modified Rapp model,12500,10000,0.25,2094138.894,11030.68207,189.847,167.531,2094129.146,18.3251,800
8,12,6,GFSK,Saleh model,100000,80000,0.25,2089060.27,NaN,NaN,20.8906,2089072.664,18.8584,782
8,12,7,GFSK,Saleh model,25000,20000,0.25,2093865.134,NaN,NaN,83.7546,2093863.019,26.879,770
8,12,8,FSK,Cubic polynomial,100000,80000,0.25,2100867.004,NaN,NaN,21.0087,2100888.237,11.1147,782
8,13,1,GFSK,Cubic polynomial,25000,20000,0.25,2090214.577,NaN,NaN,83.6086,2090225.772,6.95051,770
8,13,2,FSK,Cubic polynomial,100000,80000,0.25,2105952.152,NaN,NaN,21.0595,2105892.815,14.4934,782
8,13,3,QAM,Modified Rapp model,25000,20000,0.25,1079168.063,22061.36414,48.9167,43.1667,1078270.832,11.6533,962
8,13,4,GFSK,Ghorbani model,25000,20000,0.25,2093915.075,NaN,NaN,83.7566,2093915.371,3.87674,770
8,13,5,QAM,Modified Rapp model,12500,10000,0.25,2094178.18,11030.68207,189.85,167.534,2094160.336,18.325,800
8,13,6,GFSK,Saleh model,100000,80000,0.25,2112964.585,NaN,NaN,21.1296,2112992.851,18.7317,782
8,13,7,GFSK,Saleh model,25000,20000,0.25,2094034.325,NaN,NaN,83.7614,2094015.717,26.8767,770
8,13,8,FSK,Cubic polynomial,100000,80000,0.25,2132542.794,NaN,NaN,21.3254,2132619.071,11.0929,782
8,14,1,QAM,Modified Rapp model,25000,20000,0.25,1079853.729,22061.36414,48.9477,43.1941,1078661.676,11.6533,962
8,15,1,GFSK,Cubic polynomial,25000,20000,0.25,2091231.304,NaN,NaN,83.6493,2091220.264,-8.77947,577
8,15,2,FSK,Cubic polynomial,100000,80000,0.25,2097166.537,NaN,NaN,20.9717,2097179.935,19.6496,614
8,15,3,QAM,Modified Rapp model,25000,20000,0.25,2087191.866,22061.36414,94.6085,83.4877,2086419.039,11.6533,727
8,15,4,GFSK,Ghorbani model,25000,20000,0.25,2094766.814,NaN,NaN,83.7907,2094767.71,9.46933,577
8,15,5,QAM,Modified Rapp model,12500,10000,0.25,2094422.735,11030.68207,189.872,167.554,2094099.278,18.8515,600
8,15,6,GFSK,Saleh model,100000,80000,0.25,2090731.541,NaN,NaN,20.9073,2090741.623,-7.28538,614
8,15,7,GFSK,Saleh model,25000,20000,0.25,2094576.422,NaN,NaN,83.7831,2094581.257,15.9335,577
8,15,8,FSK,Cubic polynomial,100000,80000,0.25,2094799.033,NaN,NaN,20.948,2094792.629,3.18569,614
8,16,1,GFSK,Cubic polynomial,25000,20000,0.25,1061400.467,NaN,NaN,42.456,1061369.079,-8.77946,962
8,16,2,FSK,Cubic polynomial,100000,80000,0.25,1072683.123,NaN,NaN,10.7268,1072912.898,19.6789,1024
8,16,3,GFSK,Ghorbani model,25000,20000,0.25,1028691.321,NaN,NaN,41.1477,1028776.302,9.46933,962
8,16,4,QAM,Modified Rapp model,12500,10000,0.25,1020405.009,11030.68207,92.5061,81.6324,1020366.691,18.8517,1000
8,16,5,GFSK,Saleh model,100000,80000,0.25,1108975.709,NaN,NaN,11.0898,1109268.271,-7.28516,1024
8,16,6,GFSK,Saleh model,25000,20000,0.25,1018679.081,NaN,NaN,40.7472,1018672.246,15.9335,962
8,16,7,FSK,Cubic polynomial,100000,80000,0.25,1091037.266,NaN,NaN,10.9104,1091084.126,3.18588,1024
